@RELATION stress
@ATTRIBUTE PRESSURE NUMERIC
@ATTRIBUTE SIZE NUMERIC
@ATTRIBUTE MOVEMENT NUMERIC
@ATTRIBUTE DURATION NUMERIC
@ATTRIBUTE TIME_DISTANCE NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.6208333373069763,0.2888889014720917,0.47140452079103173,0.033,?,no-stress
0.625,0.3333333432674408,0.0,0.025,153.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.025,42.0,no-stress
0.637500007947286,0.3333333432674408,0.47140452079103173,0.084,1137.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.008,429.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.008,169.0,no-stress
0.5625,0.2666666805744171,0.0,0.009,135.0,no-stress
0.5625,0.2666666805744171,1.346291201783626,0.041,555.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.008,194.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.041,480.0,no-stress
0.5541666746139526,0.2666666805744171,0.3333333333333333,0.025,169.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.041,135.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.041,194.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.016,1617.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.016,194.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.041,143.0,no-stress
0.6041666865348816,0.2888889014720917,0.3333333333333333,0.059,599.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.05,876.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.05,126.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.033,177.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.067,1087.0,no-stress
0.625,0.3333333432674408,0.0,0.041,413.0,no-stress
0.6062500178813934,0.30000001192092896,0.75,0.058,194.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.066,211.0,no-stress
