(0,497284250,414.0,1363.0,0.40000004,0.6625,497284250)
(2,497284290,413.0,1362.0,0.33333334,0.6375,497284250)
(1,497284298,413.0,1362.0,0.33333334,0.6375,497284250)
** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,true - SURVEY,false - SEARCH,true - WRITE,true - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 5'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(0,497601935,956.0,859.0,0.33333334,0.625,497601935)
(1,497602042,956.0,859.0,0.33333334,0.625,497601935)
(CLICK, ICON)
(0,497602677,711.0,983.0,0.40000004,0.6625,497602677)
(2,497602727,711.0,986.0,0.40000004,0.675,497602677)
(2,497602743,711.0,999.0,0.40000004,0.675,497602677)
(2,497602759,711.0,1020.0,0.33333334,0.675,497602677)
(2,497602776,711.0,1046.0,0.33333334,0.6625,497602677)
(2,497602793,711.0,1075.0,0.33333334,0.6625,497602677)
(2,497602809,712.0,1100.0,0.33333334,0.65000004,497602677)
(2,497602825,713.0,1125.0,0.33333334,0.65000004,497602677)
(2,497602842,715.0,1148.0,0.33333334,0.65000004,497602677)
(2,497602858,717.0,1170.0,0.33333334,0.65000004,497602677)
(2,497602875,721.0,1193.0,0.33333334,0.6375,497602677)
(2,497602891,725.0,1217.0,0.33333334,0.6375,497602677)
(2,497602908,731.0,1240.0,0.33333334,0.6375,497602677)
(2,497602924,737.0,1264.0,0.33333334,0.6375,497602677)
(2,497602941,744.0,1293.0,0.33333334,0.625,497602677)
(2,497602957,750.0,1320.0,0.33333334,0.625,497602677)
(2,497602966,753.0,1332.0,0.33333334,0.55,497602677)
(1,497602973,753.0,1332.0,0.33333334,0.55,497602677)
(0,497603609,72.0,975.0,0.33333334,0.6375,497603609)
(2,497603683,73.0,975.0,0.33333334,0.6375,497603609)
(2,497603692,75.0,976.0,0.33333334,0.58750004,497603609)
(1,497603699,75.0,976.0,0.33333334,0.58750004,497603609)
(CLICK, ICON)
(0,497604541,342.0,995.0,0.33333334,0.625,497604541)
(2,497604590,343.0,993.0,0.26666668,0.5375,497604541)
(1,497604598,343.0,993.0,0.26666668,0.5375,497604541)
(CLICK, ICON)
(0,497605382,88.0,1219.0,0.33333334,0.6375,497605382)
(2,497605448,88.0,1218.0,0.33333334,0.6125,497605382)
(1,497605455,88.0,1218.0,0.33333334,0.6125,497605382)
(CLICK, ICON)
(0,497606388,965.0,614.0,0.33333334,0.6125,497606388)
(1,497606445,965.0,614.0,0.33333334,0.6125,497606388)
(CLICK, ICON)
(0,497606915,687.0,853.0,0.40000004,0.65000004,497606915)
(2,497606948,687.0,854.0,0.40000004,0.65000004,497606915)
(2,497606965,689.0,861.0,0.40000004,0.6625,497606915)
(2,497606981,693.0,878.0,0.40000004,0.6625,497606915)
(2,497606998,698.0,904.0,0.40000004,0.6625,497606915)
