** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,true - SURVEY,false - SEARCH,true - WRITE,true - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 5'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(1413811072367794243,0.0,0.0,0.0)
(1413811072432369439,0.38855526,0.5068454,0.5772216)
(1413811072496242730,0.38946024,0.5050369,0.5769124)
(1413811072560421196,0.39019716,0.5036182,0.5764384)
(1413811072624599663,0.39075637,0.5029827,0.5766327)
(1413811072688808648,0.39135212,0.50228745,0.57688177)
(1413811072752956597,0.39183378,0.5016424,0.5772518)
(1413811072817562310,0.39273423,0.49960196,0.57715106)
(1413811072881374566,0.39319688,0.4980809,0.5769891)
(1413811072945553032,0.3929814,0.49837795,0.5774203)
(1413811073009762017,0.39308926,0.49822417,0.57774335)
(1413811073073909966,0.39338878,0.49703625,0.5777736)
(1413811073138149468,0.39342016,0.49664652,0.57778364)
(1413811073202724663,0.39291036,0.49721205,0.5781849)
(1413811073266536919,0.39255312,0.49606705,0.5782387)
(1413811073330745903,0.3924401,0.495476,0.57834214)
(1413811073394893853,0.39225486,0.49593934,0.5783943)
(1413811073459224907,0.392541,0.49553007,0.5783544)
(1413811073523311821,0.3925417,0.495448,0.5782325)
(1413811073587856499,0.39246318,0.49554464,0.5780438)
(1413811073651668755,0.39257208,0.49541435,0.57794774)
(1413811073715847222,0.39286795,0.49467677,0.57785064)
(1413811073780086724,0.39316335,0.4943888,0.5779521)
(1413811073844265191,0.3933467,0.4941277,0.5778164)
(1413811073908443657,0.39375013,0.49367613,0.5775277)
(1413811073972988335,0.3940289,0.49382713,0.5776294)
(1413811074036800591,0.3939829,0.49415377,0.5776181)
(1413811074101009575,0.39404583,0.49370104,0.5776493)
