@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.03125000063001233,0.22283738500931682,174.0,713.0,239.62650411186257,0.24403927068723702,0.33608205345282266,170.94114644198385,596.781191987576,29.480072021484375,48.460845947265625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.034239131066462265,0.22676898020765054,172.0,429.0,214.05723428696714,0.40093240093240096,0.4989679120908325,152.77173599324203,607.1994916012075,49.9635009765625,55.9635009765625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.03161764780388159,0.23183392338892994,199.0,312.0,210.74221330926275,0.6378205128205128,0.6754558118886627,134.72369927493142,576.4308728378719,25.44805908203125,41.3582763671875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.032692308752582624,0.23619910730765417,15.0,245.0,173.70147599043338,0.061224489795918366,0.7089856162874831,125.3535464258178,587.4186315766538,16.0,20.77294921875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.0325000007947286,0.2091503421465556,131.0,329.0,151.13997238406486,0.3981762917933131,0.4593920133254251,132.59064842257584,564.4622381766269,35.965606689453125,42.394561767578125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.03455882442786413,0.22652827466235442,131.0,295.0,171.71605639695426,0.4440677966101695,0.5820883267693364,118.91667063570549,575.589365359606,10.0,25.04400634765625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.035416667737687625,0.20000001788139343,91.0,463.0,131.7679182696484,0.19654427645788336,0.2845959357875775,131.69503874838745,583.1169423208617,31.44439697265625,36.23199462890625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.033333334140479565,0.21176472107569377,35.0,295.0,76.04794104218514,0.11864406779661017,0.2577896306514751,102.43599995876866,560.7790084879924,11.482696533203125,17.747100830078125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.026136364110491493,0.1882353127002716,171.0,228.0,117.503779388193,0.75,0.5153674534569869,145.81365898077044,584.0502311603866,20.22906494140625,33.96124267578125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.028571429263268198,0.2039215862751007,261.0,162.0,109.72142854067656,1.6111111111111112,0.6772927687696084,148.1266977448357,597.2876710736984,24.805908203125,24.805908203125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.029687500442378223,0.23235295340418816,558.0,162.0,211.3428300195991,3.4444444444444446,1.3045853704913524,119.14910133670566,547.1712798600026,0.7723388671875,65.50592041015625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.030357143708637783,0.1837535159928458,334.0,162.0,101.8104494201415,2.0617283950617282,0.6284595643218611,136.14137748071838,588.8603482790318,14.379608154296875,14.379608154296875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.043750000768341124,0.22352942824363708,51.0,412.0,100.08214467864529,0.12378640776699029,0.24291782688991576,121.96122478967641,545.5474665706257,8.638946533203125,20.866363525390625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.02857142939631428,0.20616248037133897,119.0,262.0,166.680934231871,0.4541984732824427,0.6361867718773702,136.76319497752144,573.9553096485753,8.912322998046875,32.774444580078125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.02884615449091563,0.21478131184211144,164.0,229.0,177.67203763294617,0.7161572052401747,0.7758604263447431,140.79533399917713,585.0123030392472,2.107757568359375,24.475555419921875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.031250000838190316,0.21803922951221466,0.0,363.0,145.63290987614934,0.0,0.40119258919049405,141.01788616452285,597.6746479855831,20.4207763671875,28.4085693359375,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.033035714977553914,0.2028011360338756,93.0,263.0,119.7406840542758,0.35361216730038025,0.4552877720694897,136.3955891783936,583.0808251849965,22.6522216796875,29.26824951171875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.03500000108033419,0.21254903376102446,179.0,180.0,118.83364597873548,0.9944444444444445,0.660186922104086,90.13774714764457,540.2621940107182,39.29571533203125,39.29571533203125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.028750000707805156,0.194509819149971,190.0,196.0,122.2593121345428,0.9693877551020408,0.6237720006864428,112.64933969601645,559.5777168714255,29.414947509765625,29.414947509765625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.0343750009778887,0.20000001788139343,77.0,296.0,109.45790326043725,0.26013513513513514,0.3697902137176934,98.5637852820382,557.1065534577127,15.370697021484375,20.176483154296875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.03593750111758709,0.2039215862751007,203.0,162.0,113.7632468456148,1.2530864197530864,0.7022422644791038,138.27004716467383,593.8978635753945,42.61041259765625,42.61041259765625,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.029545455155047504,0.18609627133066003,74.0,229.0,124.00016697577055,0.3231441048034934,0.5414854453090417,137.70846663851557,564.1724090077157,14.0,30.8172607421875,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.034722223257025085,0.2117647197511461,239.0,196.0,136.99153712527345,1.219387755102041,0.6989364139044564,135.1263394096545,583.1319373187719,41.220794677734375,41.220794677734375,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.029861111814777058,0.1895425005091561,99.0,345.0,122.91099722742429,0.28695652173913044,0.3562637600794907,135.40265134569663,589.7419176201744,29.96478271484375,37.75518798828125,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.03676470675889183,0.2267589551561019,114.0,328.0,128.37810368037145,0.3475609756097561,0.39139665756210806,118.51873118445616,568.3610839522793,29.75946044921875,30.04132080078125,?,?,?,?,?,?,?,?,?,?,?,no-stress
