@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
1.0,0.024159665840367477,614.0,1508.0,690.6885519652279,0.40716180371352784,0.45801628114405035,401.0468627246131,1113.1785403978201,8.0,66.7415771484375,no-stress
1.0,0.022806173083601427,810.0,2513.0,1256.4351750493179,0.32232391563867885,0.499974204158105,495.3336541920215,1402.3074856545736,109.0,377.15380859375,no-stress
1.0,0.022751581585727446,450.0,2431.0,1670.1784232181922,0.1851090086384204,0.6870334937137771,369.93900454943156,1142.4568914263768,55.0,385.51708984375,no-stress
1.0,0.023337597675297573,1001.0,1539.0,720.8635193439175,0.6504223521767382,0.4683973485015708,366.0366024132851,1152.5146913947353,120.0,120.0,no-stress
1.0,0.023985410239114317,220.0,1659.0,1047.493848107456,0.13261000602772754,0.6314007523251693,325.02367357146994,1061.3612072282472,235.0,453.7708740234375,no-stress
1.0,0.022803196890486613,1183.0,460.0,817.118199534516,2.5717391304347825,1.7763439120315565,572.0479743892167,1138.4728771791479,13.0,131.0,no-stress
1.0,0.023279100735770896,691.0,771.0,512.6258210103794,0.8962386511024644,0.6648843333467955,549.3311807750608,1331.1335751751799,13.0,65.1710205078125,no-stress
1.0,0.021870287780005198,317.0,424.0,365.59089701100913,0.7476415094339622,0.8622426816297385,540.7528726660124,1326.011807825459,7.0,47.0,no-stress
1.0,0.02239946970495127,500.0,2038.0,462.5839000847274,0.24533856722276742,0.22697934253421365,593.3962965914071,1378.1971943074177,58.0,86.79721069335938,no-stress
1.0,0.02309368372791343,44.0,734.0,409.88640482367805,0.05994550408719346,0.5584283444464279,523.4922364968129,1287.2036651255462,28.0,44.65509033203125,no-stress
1.0,0.02325490366667509,465.0,801.0,523.8814618446264,0.5805243445692884,0.6540342844502203,497.89549060130264,1056.4217314544294,32.0,108.95925903320312,no-stress
1.0,0.021925135092301803,354.0,167.0,191.18497879913213,2.1197604790419162,1.1448202323301324,468.88544892988864,1191.7524684908872,12.0,12.0,no-stress
1.0,0.020448180314685618,437.0,205.0,250.3854868637224,2.131707317073171,1.2213926188474264,490.4723063488717,1170.730381231177,24.0,24.0,no-stress
1.0,0.021155831747149165,474.0,302.0,252.17678022824876,1.5695364238410596,0.8350224510869164,567.8568810699111,1283.6188810236126,56.414642333984375,56.414642333984375,no-stress
1.0,0.021078432444483042,127.0,324.0,151.013303495524,0.39197530864197533,0.4660904428874198,572.4143225113473,1335.794641940038,3.9596328735351562,18.040367126464844,no-stress
1.0,0.022875818734367687,311.0,219.0,222.61350640063264,1.4200913242009132,1.016500029226633,413.52736041010274,1140.9004090474207,43.0,43.0,no-stress
1.0,0.020588235929608345,758.0,108.0,132.4762573485011,7.018518518518518,1.2266320124861212,464.25505123326093,1226.0603956795287,14.0,20.0,no-stress
1.0,0.022640524407227833,745.0,1271.0,742.2884792052348,0.5861526357199056,0.5840192597995553,567.1468995900757,1565.8697515565998,73.0,104.03564453125,no-stress
1.0,0.022162805791154053,591.0,518.0,459.7619532417913,1.140926640926641,0.8875713383046163,505.787093019965,1557.6071508610348,21.0,63.167236328125,no-stress
1.0,0.021870287756125133,518.0,613.0,574.3998991973468,0.8450244698205547,0.9370308306645135,554.2766006693378,1594.7626714415615,168.0,168.0,no-stress
1.0,0.02476780381249754,252.0,605.0,396.96264986456214,0.41652892561983473,0.6561366113463837,547.4134046083661,1454.8373627320661,305.0,305.0,no-stress
1.0,0.02328431571368128,1260.0,243.0,882.1266550573254,5.185185185185185,3.6301508438573062,471.6620050528095,1350.9290324604356,106.0,127.839599609375,no-stress
1.0,0.025490198240038894,124.0,680.0,505.1021014630585,0.18235294117647058,0.7427972080339096,544.7240852887905,1601.1303017648313,452.0,454.0,no-stress
1.0,0.025846704417331653,16.0,797.0,529.9154051096097,0.020075282308657464,0.664887584830125,448.5785617288798,1481.1051037419566,484.5650939941406,484.5650939941406,no-stress
1.0,0.03450146182737452,460.0,773.0,524.1504472248453,0.5950840879689522,0.6780730235767727,352.2766003035039,969.4251066519967,86.0,96.0,no-stress
1.0,0.033777286210712396,568.0,859.0,625.2749575653727,0.6612339930151339,0.727910311484718,492.8499317105692,787.3626052061163,92.0,96.48159790039062,no-stress
1.0,0.03184502899467227,265.0,1507.0,702.5936621998587,0.17584605175846052,0.46622008108816104,378.5455272615231,1254.6366969431526,197.22122192382812,217.79495239257812,no-stress
1.0,0.030294119566679,209.0,1793.0,362.5225953571841,0.1165644171779141,0.2021877274719376,333.34887304437905,1174.5300005982872,16.0,26.0,no-stress
1.0,0.030043205656742646,208.0,1097.0,293.0421993614235,0.18960802187784867,0.267130537248335,364.0696652009016,1223.237990394866,32.5859375,33.0416259765625,no-stress
1.0,0.02365196228493005,78.0,248.0,356.0886499812893,0.31451612903225806,1.4358413305697149,312.33263371941996,948.3493757766178,325.0,325.0,no-stress
1.0,0.0313725508749485,244.0,1037.0,360.1138647370468,0.23529411764705882,0.3472650576056382,388.1561973897858,1103.3165196798127,23.174301147460938,51.38645935058594,no-stress
1.0,0.03321267142891884,212.0,1220.0,268.41672763077736,0.1737704918032787,0.22001371117276833,352.514824937565,1231.2825044065698,11.0,13.361572265625,no-stress
1.0,0.04393609592484103,192.0,918.0,297.069574053138,0.20915032679738563,0.3236052004936144,315.6924436890983,1355.3832661870358,71.0,109.0,no-stress
1.0,0.03306746602816097,202.0,1010.0,264.69609145678237,0.2,0.2620753380760221,298.2623026684309,1176.1577120442707,18.0,30.49371337890625,no-stress
1.0,0.030553118673278326,206.0,1216.0,267.6347858711367,0.16940789473684212,0.22009439627560587,379.69048865575456,1180.2245055114847,26.179397583007812,32.33897399902344,no-stress
1.0,0.03087192512256034,130.0,1544.0,538.7829927988271,0.08419689119170984,0.3489527155432818,366.5202569350548,1122.2145110127976,35.0,47.912109375,no-stress
1.0,0.030196080356836318,1260.0,129.0,759.0279949733188,9.767441860465116,5.883937945529603,476.44451590638596,1119.3020279558873,182.0,182.0,no-stress
1.0,0.02521008625626564,0.0,115.0,57.769627708810745,0.0,0.5023445887722674,453.58290373753766,896.7882382584248,20.5,20.5,no-stress
1.0,0.02766884718504217,593.0,135.0,485.4352064981546,4.392592592592592,3.595816344430775,251.7280715903761,1287.6343967442117,105.13031005859375,105.9644775390625,stress
1.0,0.02691622298549522,449.0,150.0,594.7397830062839,2.993333333333333,3.9649318867085594,307.0425839026872,1333.4302764296533,159.0,194.2049560546875,stress
1.0,0.02960784491151571,218.0,139.0,591.742955982933,1.5683453237410072,4.25714356822254,311.6748608237517,1304.71723777135,210.0,210.0,stress
1.0,0.020632799503139475,431.0,741.0,490.81555714433864,0.581646423751687,0.6623691729343302,280.47595070576403,1278.7196835421146,53.0,55.0,stress
1.0,0.020588236251989238,1211.0,884.0,1053.8630627272246,1.3699095022624435,1.1921527858905256,526.9122379720707,1081.479650015131,96.0,135.8333740234375,stress
1.0,0.021393035941604358,706.0,1088.0,710.6249520422322,0.6488970588235294,0.6531479338623457,363.2700047059215,1027.7922235770152,32.0,53.3875732421875,stress
1.0,0.02336601483532124,822.0,579.0,837.3983022834506,1.4196891191709844,1.446283769056046,454.4332749895923,1357.23993401075,28.0,94.4803466796875,stress
1.0,0.023378584008568373,683.0,625.0,707.4804774764228,1.0928,1.1319687639622766,366.2650329478279,1299.2937716889787,89.0,123.0,stress
1.0,0.02407031975172717,467.0,449.0,554.4398174378085,1.0400890868596881,1.2348325555407762,296.31254517484103,1300.0232111961932,61.0,77.0,stress
1.0,0.0247771857362805,376.0,557.0,1083.198548810709,0.6750448833034112,1.9447011648307164,552.0297796782405,1285.4671657470085,60.0,112.0,stress
1.0,0.024273159817374986,637.0,473.0,665.5131092462938,1.346723044397463,1.40700445929449,331.2618942853986,1077.8462686173507,14.0,46.008544921875,stress
1.0,0.022630720399320126,430.0,402.0,483.32394448553157,1.0696517412935322,1.202298369366994,250.20895554040908,1171.4932389440899,8.0,24.0,stress
1.0,0.02081448068985572,975.0,189.0,397.14759231734746,5.158730158730159,2.1013100122610977,204.69601898554566,1174.2437140710365,32.0,42.022705078125,stress
1.0,0.02169117785524577,742.0,248.0,331.58410256518044,2.9919354838709675,1.3370326716337921,182.62189461383636,1216.585322138711,13.0,33.0,stress
1.0,0.024705884233117103,2.0,64.0,8.246211251235321,0.03125,0.1288470508005519,380.9161588842828,913.8441358059611,8.0,8.0,stress
1.0,0.021803922653198242,144.0,396.0,246.02870162782634,0.36363636363636365,0.6212846000702685,280.5184439660366,1375.6657913824629,10.0,42.53515625,stress
1.0,0.025113124328737076,388.0,431.0,460.9549689083884,0.9002320185614849,1.0695010879544975,230.07469104562907,1177.6313466028012,44.00726318359375,46.60186767578125,stress
1.0,0.0245356058309737,825.0,1315.0,776.199542487245,0.6273764258555133,0.5902658117773727,387.10381646733896,1294.1786438630554,24.7181396484375,75.2486572265625,stress
1.0,0.022509805411100387,479.0,398.0,395.3258534826661,1.2035175879396984,0.9932810389011711,250.4588211442961,1336.9622350114014,2.0,16.878662109375,stress
1.0,0.023790851483742395,505.0,226.0,346.2844701876726,2.234513274336283,1.5322321689720027,238.48997540444154,1327.556064974342,0.0,18.1156005859375,stress
1.0,0.023809525716517652,292.0,193.0,271.0113005131737,1.5129533678756477,1.4042036296019362,226.34518711602666,1317.2785968551016,18.0,24.0,stress
1.0,0.022549021057784557,437.0,172.0,359.29797213410075,2.5406976744186047,2.0889416984540743,229.57913195557902,1282.0579094655955,13.69091796875,50.30908203125,stress
1.0,0.027170870253550156,718.0,441.0,525.3389072548532,1.6281179138321995,1.1912446876527283,412.31493954198,1484.385706753421,52.0,52.365966796875,stress
1.0,0.0269162231548266,887.0,167.0,326.61174407255356,5.311377245508982,1.955758946542237,343.5437339082871,1429.9587868077451,13.48199462890625,38.67413330078125,stress
1.0,0.02509804144501686,303.0,152.0,232.90539927189008,1.993421052631579,1.5322723636308557,319.6678478741138,1406.3417803895254,4.0,24.0,stress
1.0,0.02581699565052986,84.0,182.0,184.58292716761844,0.46153846153846156,1.014191907514387,298.8792771309554,1392.409974054884,22.0,28.0,stress
1.0,0.027015252659718197,115.0,154.0,177.31887309480985,0.7467532467532467,1.1514212538624016,300.94357624473514,1397.5851890760828,7.0,7.0,stress
1.0,0.02607843354344368,229.0,155.0,197.9982877711732,1.4774193548387098,1.2774083082011174,320.2193994767879,1418.0480064522317,1.0,15.0,stress
1.0,0.02679738774895668,270.0,129.0,191.21105491226874,2.0930232558139537,1.48225623962999,352.0568533371528,1447.0025179939312,11.0,15.0543212890625,stress
1.0,0.028520501134070484,1260.0,155.0,804.231073119692,8.129032258064516,5.1885875685141425,477.6382475047604,1231.0188263262262,123.0,136.2664794921875,stress
1.0,0.023809525716517652,246.0,209.0,193.5297848585404,1.1770334928229664,0.925979831859045,440.02579300881746,1536.6321422780136,4.0,12.0,stress
1.0,0.026024957610802216,197.0,173.0,163.2941888502769,1.138728323699422,0.9438970453773231,409.40390103204516,1504.550922726387,19.0,19.0,stress
1.0,0.028758171945810318,443.0,176.0,444.81518070919736,2.5170454545454546,2.5273589813022577,422.8133997962808,1483.5685699091057,149.0,149.0,stress
