************************************
Exercise 1: SURVEY(false) 
[-1,class android.widget.TextView,50,372,620,93,0,How do you feel?]
[-1,class android.widget.TextView,50,485,88,51,0,Negative valence]
[2131165285,class android.widget.RadioButton,154,485,82,51,0,1]
[2131165286,class android.widget.RadioButton,236,485,82,51,0,2]
[2131165287,class android.widget.RadioButton,318,485,82,51,0,3]
[2131165288,class android.widget.RadioButton,400,485,82,51,0,4]
[2131165289,class android.widget.RadioButton,482,485,82,51,0,5]
[-1,class android.widget.TextView,581,485,89,51,0,Positive valence]
[-1,class android.view.View,112,556,496,2,0,null]
[-1,class android.widget.TextView,50,578,88,51,0,Low energy]
[2131165291,class android.widget.RadioButton,154,578,82,51,0,1]
[2131165292,class android.widget.RadioButton,236,578,82,51,0,2]
[2131165293,class android.widget.RadioButton,318,578,82,51,0,3]
[2131165294,class android.widget.RadioButton,400,578,82,51,0,4]
[2131165295,class android.widget.RadioButton,482,578,82,51,0,5]
[-1,class android.widget.TextView,581,578,89,51,0,High energy]
[-1,class android.view.View,112,649,496,2,0,null]
[-1,class android.widget.TextView,50,671,88,27,0,Stressed]
[2131165297,class android.widget.RadioButton,154,671,82,51,0,5]
[2131165298,class android.widget.RadioButton,236,671,82,51,0,4]
[2131165299,class android.widget.RadioButton,318,671,82,51,0,3]
[2131165300,class android.widget.RadioButton,400,671,82,51,0,2]
[2131165301,class android.widget.RadioButton,482,671,82,51,0,1]
[-1,class android.widget.TextView,581,671,89,51,0,Not stressed]
[-1,class android.view.View,112,742,496,2,0,null]
[16908313,class android.widget.Button,50,766,620,96,0,OK I'm sure !!]
************************************
Exercise 2: RELAX(false) DURATION: 1'
************************************
Exercise 3: SURVEY(false) 
[-1,class android.widget.TextView,50,372,620,93,0,How do you feel?]
[-1,class android.widget.TextView,50,485,88,51,0,Negative valence]
[2131165285,class android.widget.RadioButton,154,485,82,51,0,1]
[2131165286,class android.widget.RadioButton,236,485,82,51,0,2]
[2131165287,class android.widget.RadioButton,318,485,82,51,0,3]
[2131165288,class android.widget.RadioButton,400,485,82,51,0,4]
[2131165289,class android.widget.RadioButton,482,485,82,51,0,5]
[-1,class android.widget.TextView,581,485,89,51,0,Positive valence]
[-1,class android.view.View,112,556,496,2,0,null]
[-1,class android.widget.TextView,50,578,88,51,0,Low energy]
[2131165291,class android.widget.RadioButton,154,578,82,51,0,1]
[2131165292,class android.widget.RadioButton,236,578,82,51,0,2]
[2131165293,class android.widget.RadioButton,318,578,82,51,0,3]
[2131165294,class android.widget.RadioButton,400,578,82,51,0,4]
[2131165295,class android.widget.RadioButton,482,578,82,51,0,5]
[-1,class android.widget.TextView,581,578,89,51,0,High energy]
[-1,class android.view.View,112,649,496,2,0,null]
[-1,class android.widget.TextView,50,671,88,27,0,Stressed]
[2131165297,class android.widget.RadioButton,154,671,82,51,0,5]
[2131165298,class android.widget.RadioButton,236,671,82,51,0,4]
[2131165299,class android.widget.RadioButton,318,671,82,51,0,3]
[2131165300,class android.widget.RadioButton,400,671,82,51,0,2]
[2131165301,class android.widget.RadioButton,482,671,82,51,0,1]
[-1,class android.widget.TextView,581,671,89,51,0,Not stressed]
[-1,class android.view.View,112,742,496,2,0,null]
[16908313,class android.widget.Button,50,766,620,96,0,OK I'm sure !!]
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
V_SCROLL,0,840,0,0
H_SCROLL,600,0,0,0
[-1,class android.widget.TextView,257,166,206,38,0,Remaining time:]
[2131165268,class android.widget.ProgressBar,20,244,680,38,0,null]
[2131165269,class ch.qol.unige.isensestress.searchtask.VerticalScrollViewWithInfo,20,302,680,685,0,null]
[-1,class android.widget.ImageView,-567,-531,120,120,0,null]
[-1,class android.widget.ImageView,-423,-531,120,120,0,null]
[-1,class android.widget.ImageView,-279,-531,120,120,0,null]
[-1,class android.widget.ImageView,-135,-531,120,120,0,null]
[-1,class android.widget.ImageView,8,-531,120,120,0,null]
[-1,class android.widget.ImageView,152,-531,120,120,0,null]
[-1,class android.widget.ImageView,296,-531,120,120,0,null]
[-1,class android.widget.ImageView,440,-531,120,120,0,null]
[-1,class android.widget.ImageView,584,-531,120,120,0,null]
[-1,class android.widget.ImageView,728,-531,120,120,0,null]
[-1,class android.widget.ImageView,872,-531,120,120,0,null]
[-1,class android.widget.ImageView,1016,-531,120,120,0,null]
[-1,class android.widget.ImageView,1160,-531,120,120,0,null]
[-1,class android.widget.ImageView,1304,-531,120,120,0,null]
[-1,class android.widget.ImageView,1448,-531,120,120,0,null]
[-1,class android.widget.ImageView,-567,-399,120,120,0,null]
[-1,class android.widget.ImageView,-423,-399,120,120,0,null]
[-1,class android.widget.ImageView,-279,-399,120,120,0,null]
[-1,class android.widget.ImageView,-135,-399,120,120,0,null]
[-1,class android.widget.ImageView,8,-399,120,120,0,null]
[-1,class android.widget.ImageView,152,-399,120,120,0,null]
[-1,class android.widget.ImageView,296,-399,120,120,0,null]
[-1,class android.widget.ImageView,440,-399,120,120,0,null]
[-1,class android.widget.ImageView,584,-399,120,120,0,null]
[-1,class android.widget.ImageView,728,-399,120,120,0,null]
[-1,class android.widget.ImageView,872,-399,120,120,0,null]
[-1,class android.widget.ImageView,1016,-399,120,120,0,null]
[-1,class android.widget.ImageView,1160,-399,120,120,0,null]
[-1,class android.widget.ImageView,1304,-399,120,120,0,null]
[-1,class android.widget.ImageView,1448,-399,120,120,0,null]
[-1,class android.widget.ImageView,-567,-267,120,120,0,null]
[-1,class android.widget.ImageView,-423,-267,120,120,0,null]
[-1,class android.widget.ImageView,-279,-267,120,120,0,null]
[-1,class android.widget.ImageView,-135,-267,120,120,0,null]
[-1,class android.widget.ImageView,8,-267,120,120,0,null]
[-1,class android.widget.ImageView,152,-267,120,120,0,null]
[-1,class android.widget.ImageView,296,-267,120,120,0,null]
[-1,class android.widget.ImageView,440,-267,120,120,0,null]
[-1,class android.widget.ImageView,584,-267,120,120,0,null]
[-1,class android.widget.ImageView,728,-267,120,120,0,null]
[-1,class android.widget.ImageView,872,-267,120,120,0,null]
[-1,class android.widget.ImageView,1016,-267,120,120,0,null]
[-1,class android.widget.ImageView,1160,-267,120,120,0,null]
[-1,class android.widget.ImageView,1304,-267,120,120,0,null]
[-1,class android.widget.ImageView,1448,-267,120,120,0,null]
[-1,class android.widget.ImageView,-567,-135,120,120,0,null]
[-1,class android.widget.ImageView,-423,-135,120,120,0,null]
[-1,class android.widget.ImageView,-279,-135,120,120,0,null]
[-1,class android.widget.ImageView,-135,-135,120,120,0,null]
[-1,class android.widget.ImageView,8,-135,120,120,0,null]
[-1,class android.widget.ImageView,152,-135,120,120,0,null]
[-1,class android.widget.ImageView,296,-135,120,120,0,null]
[-1,class android.widget.ImageView,440,-135,120,120,0,null]
[-1,class android.widget.ImageView,584,-135,120,120,0,null]
[-1,class android.widget.ImageView,728,-135,120,120,0,null]
[-1,class android.widget.ImageView,872,-135,120,120,0,null]
[-1,class android.widget.ImageView,1016,-135,120,120,0,null]
[-1,class android.widget.ImageView,1160,-135,120,120,0,null]
[-1,class android.widget.ImageView,1304,-135,120,120,0,null]
[-1,class android.widget.ImageView,1448,-135,120,120,0,null]
[-1,class android.widget.ImageView,-567,-3,120,120,0,null]
[-1,class android.widget.ImageView,-423,-3,120,120,0,null]
[-1,class android.widget.ImageView,-279,-3,120,120,0,null]
[-1,class android.widget.ImageView,-135,-3,120,120,0,null]
[-1,class android.widget.ImageView,8,-3,120,120,0,null]
[-1,class android.widget.ImageView,152,-3,120,120,0,null]
[-1,class android.widget.ImageView,296,-3,120,120,0,null]
[-1,class android.widget.ImageView,440,-3,120,120,0,null]
[-1,class android.widget.ImageView,584,-3,120,120,0,null]
[-1,class android.widget.ImageView,728,-3,120,120,0,null]
[-1,class android.widget.ImageView,872,-3,120,120,0,null]
[-1,class android.widget.ImageView,1016,-3,120,120,0,null]
[-1,class android.widget.ImageView,1160,-3,120,120,0,null]
[-1,class android.widget.ImageView,1304,-3,120,120,0,null]
[-1,class android.widget.ImageView,1448,-3,120,120,0,null]
[-1,class android.widget.ImageView,-567,128,120,120,0,null]
[-1,class android.widget.ImageView,-423,128,120,120,0,null]
[-1,class android.widget.ImageView,-279,128,120,120,0,null]
[-1,class android.widget.ImageView,-135,128,120,120,0,null]
[-1,class android.widget.ImageView,8,128,120,120,0,null]
[-1,class android.widget.ImageView,152,128,120,120,0,null]
[-1,class android.widget.ImageView,296,128,120,120,0,null]
