@RELATION stress
@ATTRIBUTE PRESSURE NUMERIC
@ATTRIBUTE SIZE NUMERIC
@ATTRIBUTE MOVEMENT NUMERIC
@ATTRIBUTE DURATION NUMERIC
@ATTRIBUTE TIME_DISTANCE NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.3499999940395355,0.2666666805744171,0.0,0.117,?,no-stress
0.574999988079071,0.2666666805744171,0.0,0.091,921.0,no-stress
0.5843750089406967,0.30000001192092896,1.2747548783981961,0.091,754.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,327.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.083,293.0,no-stress
0.5625,0.2666666805744171,0.0,0.1,1927.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.083,403.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.075,829.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.108,285.0,no-stress
0.5416666865348816,0.2666666805744171,0.3333333333333333,0.083,888.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.1,260.0,no-stress
0.625,0.40000003576278687,0.0,0.066,268.0,no-stress
0.6500000357627869,0.40000003576278687,0.0,0.092,168.0,no-stress
0.5958333611488342,0.2888889014720917,0.3333333333333333,0.084,176.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.1,209.0,no-stress
0.5625,0.2666666805744171,0.0,0.084,713.0,no-stress
0.637499988079071,0.40000003576278687,0.0,0.091,452.0,no-stress
0.6000000238418579,0.3333333432674408,0.47140452079103173,0.058,126.0,no-stress
0.5625,0.2666666805744171,0.0,0.041,268.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.058,285.0,no-stress
0.5708333452542623,0.2888889014720917,0.47140452079103173,0.058,109.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.058,218.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,285.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.092,235.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,176.0,no-stress
0.6500000357627869,0.40000003576278687,0.0,0.092,235.0,no-stress
0.45000001788139343,0.2666666805744171,0.0,0.117,955.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.075,612.0,no-stress
0.5958333214124044,0.3333333432674408,0.6666666666666666,0.075,168.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.058,243.0,no-stress
0.6062500178813934,0.30000001192092896,1.118033988749895,0.049,209.0,no-stress
0.5791666706403097,0.2888889014720917,0.6666666666666666,0.067,302.0,no-stress
0.5625,0.2666666805744171,0.0,0.075,117.0,no-stress
0.6291666626930237,0.35555557409922284,0.47140452079103173,0.075,344.0,no-stress
0.5916666984558105,0.2888889014720917,0.3333333333333333,0.049,159.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.058,336.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.075,126.0,no-stress
0.40937500447034836,0.20000001788139343,0.5590169943749475,0.05,4357.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,754.0,no-stress
0.5625,0.2666666805744171,0.0,0.075,184.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,159.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,176.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,168.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.075,168.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.066,159.0,no-stress
0.1875,0.20000001788139343,0.0,0.008,193.0,no-stress
0.5625,0.2666666805744171,0.0,0.049,703.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.075,168.0,no-stress
0.5666666626930237,0.2666666805744171,0.3333333333333333,0.066,285.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.074,1449.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,210.0,no-stress
0.6083333492279053,0.35555557409922284,0.6666666666666666,0.083,495.0,no-stress
0.534375011920929,0.28333334624767303,0.5,0.05,176.0,no-stress
0.5218749940395355,0.2666666805744171,0.5,0.075,486.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.125,1223.0,no-stress
0.4833333492279053,0.2666666805744171,1.0,0.116,1483.0,no-stress
0.5625,0.2666666805744171,0.0,0.092,336.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.084,679.0,no-stress
0.5625,0.2666666805744171,0.0,0.092,176.0,no-stress
0.45000001788139343,0.20000001788139343,0.0,0.066,829.0,no-stress
0.22500000894069672,0.20000001788139343,0.0,0.008,159.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.083,1081.0,no-stress
0.42500001192092896,0.2666666805744171,0.0,0.042,671.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.092,402.0,no-stress
0.5968750268220901,0.3333333432674408,0.75,0.091,142.0,no-stress
0.5625,0.2666666805744171,0.0,0.05,185.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,1072.0,no-stress
0.6041666865348816,0.3333333432674408,0.3333333333333333,0.091,2094.0,no-stress
0.6083333492279053,0.3333333432674408,0.3333333333333333,0.1,445.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.083,159.0,no-stress
0.6041666865348816,0.2888889014720917,0.3333333333333333,0.083,276.0,no-stress
0.5958333611488342,0.2888889014720917,0.6666666666666666,0.091,386.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.083,126.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.075,428.0,no-stress
0.512499988079071,0.2666666805744171,0.0,0.084,134.0,no-stress
0.5625,0.2666666805744171,0.0,0.066,427.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.075,679.0,no-stress
0.5166666706403097,0.2666666805744171,0.6666666666666666,0.083,930.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.084,403.0,no-stress
0.5958333611488342,0.2888889014720917,0.3333333333333333,0.067,176.0,no-stress
0.4749999940395355,0.2666666805744171,0.0,0.1,369.0,no-stress
0.5833333532015482,0.2666666805744171,0.3333333333333333,0.083,335.0,no-stress
0.5250000357627869,0.2666666805744171,0.0,0.067,914.0,no-stress
0.6625000238418579,0.40000003576278687,0.0,0.083,276.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.117,470.0,no-stress
0.5625,0.2666666805744171,0.0,0.067,126.0,no-stress
0.5625,0.2666666805744171,0.0,0.091,1692.0,no-stress
0.5781250149011612,0.3333333432674408,1.118033988749895,0.083,629.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.058,243.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.142,268.0,no-stress
0.6458333333333334,0.40000003576278687,0.6666666666666666,0.1,168.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.075,209.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.083,662.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.075,135.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.092,1157.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.084,151.0,no-stress
0.5625,0.2666666805744171,0.0,0.075,209.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.083,805.0,no-stress
0.5625,0.2666666805744171,0.0,0.075,184.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.067,227.0,no-stress
0.4625000059604645,0.2666666805744171,0.0,0.1,679.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.074,167.0,no-stress
0.5843750089406967,0.3333333432674408,0.5590169943749475,0.083,1492.0,no-stress
0.625,0.3333333432674408,0.0,0.091,201.0,no-stress
0.5625,0.2666666805744171,0.0,0.083,570.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.075,327.0,no-stress
0.4124999940395355,0.20000001788139343,0.0,0.1,1483.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.108,813.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.074,1827.0,no-stress
0.5625,0.2666666805744171,0.0,0.049,277.0,no-stress
0.5250000059604645,0.28333334624767303,0.5590169943749475,0.066,268.0,no-stress
0.6041666865348816,0.2888889014720917,0.3333333333333333,0.066,394.0,no-stress
0.5625,0.2666666805744171,0.0,0.058,1350.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.058,209.0,no-stress
0.5958333611488342,0.2888889014720917,0.3333333333333333,0.066,537.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.066,293.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.084,177.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.058,184.0,no-stress
0.625000019868215,0.35555557409922284,0.3333333333333333,0.083,671.0,no-stress
0.4124999940395355,0.20000001788139343,0.0,0.092,528.0,no-stress
0.6166666746139526,0.3333333432674408,0.3333333333333333,0.092,369.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.067,176.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.066,209.0,no-stress
0.562500019868215,0.2666666805744171,0.9428090415820635,0.083,235.0,no-stress
0.4625000059604645,0.2666666805744171,0.0,0.1,1500.0,no-stress
0.574999988079071,0.2666666805744171,0.3333333333333333,0.1,302.0,no-stress
0.625,0.3333333432674408,0.0,0.084,495.0,no-stress
0.5062500089406967,0.2666666805744171,0.5,0.084,218.0,no-stress
0.48750001192092896,0.2666666805744171,0.5,0.109,218.0,no-stress
0.562500019868215,0.2888889014720917,0.6666666666666666,0.091,251.0,no-stress
0.625,0.36666668951511383,0.75,0.083,1232.0,no-stress
0.36250001192092896,0.20000001788139343,0.0,0.074,603.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.109,730.0,no-stress
0.5,0.2666666805744171,0.0,0.109,1282.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.067,151.0,no-stress
0.5875000059604645,0.30000001192092896,0.75,0.083,251.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.066,109.0,no-stress
0.5833333333333334,0.35555557409922284,0.3333333333333333,0.092,252.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.084,344.0,no-stress
0.4124999940395355,0.20000001788139343,0.0,0.117,1215.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.066,109.0,no-stress
0.5916666984558105,0.2888889014720917,0.7453559924999299,0.066,268.0,no-stress
0.5625,0.2666666805744171,0.0,0.117,403.0,no-stress
0.5312500149011612,0.28333334624767303,0.5,0.058,143.0,no-stress
0.6468750089406967,0.36666668951511383,2.5124689052802225,0.084,1316.0,no-stress
0.5958333611488342,0.2888889014720917,0.3333333333333333,0.066,117.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.058,168.0,no-stress
0.5900000095367431,0.3066666781902313,3.255764119219941,0.091,209.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.092,1274.0,no-stress
0.550000011920929,0.2666666805744171,0.0,0.058,176.0,no-stress
0.5625,0.2666666805744171,0.0,0.075,168.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.075,469.0,no-stress
0.4958333571751912,0.2888889014720917,0.6666666666666666,0.083,1257.0,no-stress
0.5875000357627869,0.3333333432674408,0.0,0.084,168.0,no-stress
0.5625,0.2666666805744171,0.0,0.049,259.0,no-stress
