@RELATION stress
@ATTRIBUTE HORIZONTAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.6192307747327365,0.3333333432674408,485.0,234.0,302.65256517822814,2.072649572649573,1.2933870306761885,534.7590418396378,1562.8269646621443,33.0,57.0,no-stress
0.6562500074505806,0.36666668951511383,415.0,100.0,371.29987057675385,4.15,3.7129987057675384,350.75755670921774,1372.1754706282986,76.0,96.0,no-stress
0.6312500100869399,0.3102564215660095,414.0,410.0,410.62289135546433,1.0097560975609756,1.0015192472084495,458.5467289574316,1459.9651548221523,85.0,85.0,no-stress
0.6414634236475316,0.32682927861446287,273.0,662.0,329.39623053663706,0.4123867069486405,0.49757738751757863,415.58220987830214,1430.9527027760873,137.0,137.0,no-stress
0.6386363723061301,0.2787878919731487,535.0,335.0,512.0886685295068,1.5970149253731343,1.528622891132856,501.34753310800784,1478.0347032764016,6.0,76.0,no-stress
0.6683823641608743,0.32156863808631897,301.0,554.0,364.605182808689,0.5433212996389891,0.6581320989326516,450.63427708860064,1445.1702612938902,30.0,50.0,no-stress
0.6545454615896399,0.31515152616934344,475.0,343.0,494.3125626020293,1.3848396501457727,1.4411444973820096,497.56092820129265,1481.8556264590072,39.0,77.0,no-stress
0.6691964481558118,0.31904762983322144,221.0,494.0,387.7204264493996,0.4473684210526316,0.7848591628530357,453.7806637033872,1458.6904329747533,81.0,81.0,no-stress
0.6393750160932541,0.32000001072883605,1001.0,318.0,358.75840810233495,3.147798742138365,1.1281710946614307,402.082370069103,1382.960763647477,19.0,35.0,no-stress
0.6437500178813934,0.3333333432674408,1002.0,126.0,358.25572628470496,7.9523809523809526,2.843299414957976,389.9560665326454,1393.5506617843373,25.0,43.0,no-stress
0.6717105350996319,0.3929824891843294,542.0,285.0,407.93612299634947,1.9017543859649122,1.4313548175310509,406.39202625218866,1399.9812795941712,46.0,94.0,no-stress
0.6385416785875956,0.3500000163912773,540.0,176.0,328.73068487819444,3.0681818181818183,1.8677879822624683,378.1334421946689,1393.6495060071625,14.0,14.0,no-stress
0.6385416785875956,0.3500000163912773,402.0,183.0,351.22583061791545,2.19672131147541,1.91926683397768,358.63007248281747,1373.8902034150724,35.0,35.0,no-stress
0.6468750139077505,0.3611111318071683,414.0,167.0,381.40763281839725,2.4790419161676644,2.283878040828726,363.44105558290573,1373.155798734547,13.0,53.0,no-stress
0.6512500166893005,0.3600000202655792,322.0,150.0,347.1508561456271,2.1466666666666665,2.314339040970847,335.02095167081364,1352.3867634529406,51.0,51.0,no-stress
