(0,105558375,832.0,1395.0,0.26666668,0.58750004,105558375)
(1,105558399,832.0,1395.0,0.26666668,0.58750004,105558375)
** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,false - SEARCH,true - WRITE,true - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 3'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(0,105782985,823.0,885.0,0.33333334,0.65000004,105782985)
(2,105782993,822.0,885.0,0.33333334,0.65000004,105782985)
(2,105783010,819.0,891.0,0.33333334,0.65000004,105782985)
(2,105783027,814.0,912.0,0.33333334,0.65000004,105782985)
(2,105783044,805.0,956.0,0.33333334,0.6375,105782985)
(2,105783061,794.0,1018.0,0.33333334,0.6375,105782985)
(2,105783077,783.0,1086.0,0.33333334,0.625,105782985)
(2,105783094,775.0,1146.0,0.33333334,0.625,105782985)
(2,105783111,772.0,1202.0,0.33333334,0.6125,105782985)
(2,105783128,771.0,1245.0,0.33333334,0.6125,105782985)
(2,105783145,773.0,1278.0,0.33333334,0.6125,105782985)
(2,105783162,777.0,1305.0,0.33333334,0.6,105782985)
(2,105783179,784.0,1332.0,0.33333334,0.6,105782985)
(2,105783195,793.0,1359.0,0.33333334,0.5125,105782985)
(1,105783203,793.0,1359.0,0.33333334,0.5125,105782985)
(0,105783542,812.0,893.0,0.40000004,0.65000004,105783542)
(2,105783551,811.0,894.0,0.40000004,0.65000004,105783542)
(2,105783568,804.0,916.0,0.33333334,0.65000004,105783542)
(2,105783584,787.0,984.0,0.33333334,0.6375,105783542)
(2,105783601,769.0,1096.0,0.33333334,0.625,105783542)
(2,105783618,765.0,1199.0,0.26666668,0.6,105783542)
(2,105783626,769.0,1247.0,0.26666668,0.6,105783542)
(1,105783634,769.0,1247.0,0.26666668,0.6,105783542)
(0,105784692,321.0,1160.0,0.40000004,0.6625,105784692)
(1,105784776,321.0,1160.0,0.40000004,0.6625,105784692)
(CLICK, ICON)
(0,105786390,333.0,960.0,0.40000004,0.7,105786390)
