** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,false - SEARCH,true - WRITE,true - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 3'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(1415628905480138846,0.0,0.0,0.0)
(1415628905546178885,0.35182077,-0.021415357,-0.05418929)
(1415628905611517020,0.34745952,-0.021806458,-0.0523011)
(1415628905676916190,0.3449844,-0.021672316,-0.04988385)
(1415628905742193289,0.34432355,-0.020946018,-0.0468614)
(1415628905808141776,0.3429074,-0.020525744,-0.0457625)
(1415628905872747489,0.34047574,-0.019316401,-0.049724333)
(1415628905938085623,0.34017617,-0.01981616,-0.04427595)
(1415628906003423758,0.340281,-0.019097155,-0.046908308)
(1415628906068792411,0.3392078,-0.01986449,-0.046770614)
(1415628906134191580,0.3385275,-0.019121561,-0.04635797)
(1415628906199895926,0.33809182,-0.018957535,-0.04450634)
(1415628906264837332,0.33790562,-0.018749215,-0.04467308)
(1415628906330175467,0.3363668,-0.018702332,-0.043586414)
(1415628906395452567,0.33584335,-0.017725578,-0.0446658)
(1415628906460821219,0.33531877,-0.016834497,-0.044661403)
(1415628906526159354,0.33555925,-0.01545626,-0.04325408)
(1415628906591863700,0.3363551,-0.013714449,-0.041160267)
(1415628906656805106,0.3399089,-0.01076255,-0.04237144)
(1415628906722143241,0.34107608,-0.0111600645,-0.043079987)
(1415628906787450858,0.33881098,-0.014050578,-0.04509864)
(1415628906852788993,0.33231384,-0.023166282,-0.04819137)
(1415628906918127127,0.32727972,-0.03027945,-0.051941004)
(1415628906983831473,0.32675576,-0.029709391,-0.05170445)
(1415628907048772879,0.32413775,-0.029537324,-0.051502176)
(1415628907114080496,0.32020628,-0.02967571,-0.05078695)
(1415628907179418631,0.31693333,-0.03092087,-0.052028436)
(1415628907244726248,0.315112,-0.03298023,-0.05236528)
(1415628907311376639,0.31258696,-0.033435345,-0.052676566)
(1415628907375799246,0.30944693,-0.03448205,-0.054432273)
(1415628907440740653,0.3060811,-0.035055187,-0.05500654)
(1415628907506078788,0.30370954,-0.033112813,-0.054538753)
(1415628907571386405,0.3031234,-0.03052033,-0.05405688)
(1415628907636663504,0.3030146,-0.029296797,-0.05468172)
(1415628907702032157,0.3042436,-0.029647911,-0.054171734)
(1415628907767736502,0.30362046,-0.030452847,-0.05417991)
(1415628907832677909,0.3025096,-0.030100834,-0.055305343)
(1415628907897985526,0.30265507,-0.0288602,-0.055424247)
(1415628907963262625,0.30508444,-0.024337018,-0.054193392)
(1415628908028600760,0.31110784,-0.016530873,-0.04951759)
(1415628908093938895,0.30990237,0.0015528955,-0.03706646)
(1415628908159643241,0.3041127,0.022509217,-0.036417913)
(1415628908224584647,0.2996565,0.042251814,-0.04753077)
(1415628908290197440,0.2733922,0.035969265,-0.061869036)
(1415628908355444022,0.23596825,0.020810308,-0.06480211)
(1415628908420629569,0.24314095,0.048264112,-0.06375336)
(1415628908485876151,0.25961617,0.060349904,-0.075872116)
(1415628908551946707,0.255226,0.05360292,-0.08830025)
(1415628908616918631,0.2493563,0.05780709,-0.08948489)
(1415628908682226248,0.24780887,0.06429373,-0.07962235)
(1415628908747533866,0.24855283,0.069034375,-0.07124204)
(1415628908815374442,0.24911003,0.06930851,-0.06335399)
(1415628908878179618,0.2502588,0.07262318,-0.057140023)
(1415628908945287772,0.2519055,0.07332133,-0.053984668)
(1415628909008794852,0.25322288,0.07299082,-0.05259982)
(1415628909074163504,0.25274613,0.075418085,-0.04997192)
(1415628909139410086,0.25360763,0.07336833,-0.04852222)
(1415628909205297538,0.25695086,0.068584844,-0.045151606)
(1415628909270025321,0.26182655,0.06654992,-0.046069868)
(1415628909335821219,0.27157125,0.054779448,-0.051783342)
(1415628909400640555,0.28401136,0.04482293,-0.060805853)
(1415628909466100760,0.296606,0.036958374,-0.063867204)
(1415628909531011649,0.30822977,0.0220165,-0.06676277)
(1415628909595525809,0.3177807,0.015371067,-0.06445281)
(1415628909663976737,0.32077974,0.019569287,-0.05010294)
(1415628909727148123,0.32648015,0.012308811,-0.03464128)
(1415628909792272635,0.32944083,-0.0012283383,-0.027508337)
(1415628909856817313,0.3315724,-0.003968018,-0.03873723)
(1415628909922857352,0.33308458,9.049948E-4,-0.05211405)
(1415628909988164969,0.32506245,0.002445531,-0.056575626)
(1415628910053472586,0.32145128,-0.004323118,-0.05704626)
