352136063083162,0.27689,0.39967,0.39290,0.33497,0.36886,0.32504,0.34751,0.34126,0.34337
356843052732305,0.02688,0.01923,0.00000,0.02714,0.02224,0.01802,0.02392,0.02077,0.01719
352136063167064,0.25015,0.26373,0.19917,0.25918,0.24582,0.22004,0.25728,0.22457,0.21028
358240051667814,0.31216,0.27561,0.27475,0.29501,0.27502,0.27778,0.28115,0.27655,0.28469
352136063162636,0.21790,0.23980,0.21111,0.25912,0.23980,0.20765,0.21033,0.21694,0.19297
353918056970763,0.25987,0.27120,0.20331,0.26408,0.27120,0.20291,0.26710,0.24727,0.17651
358240051668267,0.08333,0.35480,0.32983,0.17106,0.35480,0.32317,0.28929,0.30932,0.31258
359093055745105,0.01803,0.01811,0.02498,0.02235,0.02025,0.02054,0.02195,0.01824,0.01690
353490061572406,0.36676,0.33363,0.36102,0.36810,0.32968,0.36102,0.35029,0.34348,0.36365
358240050552686,0.34780,0.36667,0.34716,0.36038,0.36016,0.36016,0.35723,0.35691,0.00000
358240052286630,0.38341,0.37761,0.36519,0.34371,0.37433,0.36519,0.36552,0.31202,0.36052
353490061561268,0.22028,0.29541,0.21305,0.26033,0.29541,0.23860,0.27083,0.29246,0.26772
358661050190120,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
