(0,13887679,1079.0,420.0,0.40000004,0.35,13887679)
(1,13887720,1079.0,420.0,0.40000004,0.35,13887679)
(0,14048840,1079.0,1767.0,0.33333334,0.475,14048840)
(2,14048881,1075.0,1765.0,0.33333334,0.575,14048840)
(2,14048890,1073.0,1764.0,0.33333334,0.58750004,14048840)
(2,14048898,1071.0,1763.0,0.33333334,0.58750004,14048840)
(2,14048907,1070.0,1762.0,0.33333334,0.58750004,14048840)
(2,14048915,1069.0,1761.0,0.33333334,0.58750004,14048840)
(2,14048923,1068.0,1760.0,0.33333334,0.58750004,14048840)
(2,14048932,1067.0,1759.0,0.33333334,0.58750004,14048840)
(2,14048940,1066.0,1758.0,0.33333334,0.58750004,14048840)
(2,14048948,1065.0,1757.0,0.33333334,0.58750004,14048840)
(2,14048965,1064.0,1755.0,0.33333334,0.575,14048840)
(2,14048982,1064.0,1753.0,0.33333334,0.575,14048840)
(2,14048990,1064.0,1752.0,0.33333334,0.5625,14048840)
(2,14048998,1065.0,1752.0,0.33333334,0.5625,14048840)
(2,14049015,1067.0,1752.0,0.33333334,0.4875,14048840)
(2,14049031,1069.0,1753.0,0.33333334,0.3375,14048840)
(1,14049040,1069.0,1753.0,0.33333334,0.3375,14048840)
(0,14086476,329.0,1405.0,0.26666668,0.58750004,14086476)
(1,14086576,329.0,1405.0,0.26666668,0.58750004,14086476)
** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - WAIT_SECOND_STEP,false - STRESSOR,true - SURVEY,false - SEARCH,true - WRITE,true - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 3'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(0,14359485,542.0,634.0,0.4666667,0.6875,14359485)
(2,14359535,540.0,642.0,0.40000004,0.6625,14359485)
(2,14359552,536.0,686.0,0.40000004,0.6625,14359485)
(2,14359569,519.0,787.0,0.40000004,0.6625,14359485)
(2,14359585,498.0,895.0,0.40000004,0.65000004,14359485)
(2,14359602,488.0,989.0,0.33333334,0.6375,14359485)
(2,14359619,498.0,1078.0,0.33333334,0.6375,14359485)
(2,14359635,524.0,1177.0,0.33333334,0.6375,14359485)
(2,14359652,549.0,1255.0,0.33333334,0.625,14359485)
(2,14359669,576.0,1324.0,0.33333334,0.625,14359485)
(2,14359685,595.0,1371.0,0.33333334,0.5625,14359485)
(1,14359693,595.0,1371.0,0.33333334,0.5625,14359485)
(0,14360155,122.0,1103.0,0.4666667,0.7,14360155)
(2,14360205,122.0,1102.0,0.4666667,0.71250004,14360155)
(2,14360222,123.0,1101.0,0.40000004,0.71250004,14360155)
(2,14360239,136.0,1099.0,0.40000004,0.6875,14360155)
(2,14360255,178.0,1100.0,0.40000004,0.6875,14360155)
(2,14360272,247.0,1102.0,0.40000004,0.6875,14360155)
(2,14360289,321.0,1102.0,0.40000004,0.6875,14360155)
(2,14360306,391.0,1104.0,0.40000004,0.675,14360155)
