** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,true - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 3'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(1415628883355572632,0.0,0.0,0.0)
(1415628883420544556,0.04118392,-0.29013997,-0.9479255)
(1415628883485028198,0.04133586,-0.2898304,-0.9486723)
(1415628883550427368,0.046051513,-0.2878383,-0.9479062)
(1415628883614758423,0.054219164,-0.2832318,-0.9462953)
(1415628883680859497,0.060878407,-0.28005907,-0.94461125)
(1415628883745404175,0.06433168,-0.27759904,-0.944102)
(1415628883810406616,0.062806025,-0.27646017,-0.9454007)
(1415628883875317505,0.060090557,-0.27595168,-0.9475981)
(1415628883939801147,0.064138785,-0.27617016,-0.9460048)
(1415628884005230835,0.065880835,-0.27561867,-0.9462949)
(1415628884070599487,0.06943239,-0.27304992,-0.94654626)
(1415628884135174683,0.0748966,-0.26869443,-0.94536245)
(1415628884199475220,0.07468593,-0.26750314,-0.94542384)
(1415628884265118530,0.076102376,-0.26672187,-0.94383)
(1415628884330059936,0.076522164,-0.26546746,-0.944204)
(1415628884395123413,0.07703099,-0.26584116,-0.94474256)
(1415628884460400513,0.074598365,-0.26670817,-0.9480545)
(1415628884525006226,0.07285086,-0.2685595,-0.9510515)
(1415628884589978149,0.066854306,-0.27294514,-0.95344454)
(1415628884654950073,0.061962176,-0.27594444,-0.9555935)
(1415628884719891479,0.06600044,-0.2764055,-0.95648426)
(1415628884784863403,0.066562146,-0.2842139,-0.9562364)
(1415628884850323608,-0.0760662,0.29336983,0.9528589)
(1415628884914807251,-0.085493684,0.3040186,0.9486374)
(1415628884979769769,-0.089695014,0.31302688,0.94523394)
(1415628885044741693,-0.10057642,0.3234303,0.94078654)
(1415628885109713616,-0.099869646,0.33850023,0.93533486)
(1415628885174685540,-0.08727702,0.34376884,0.9337233)
(1415628885240054193,-0.08588157,0.33755058,0.936532)
(1415628885304171624,-0.08461545,0.33130524,0.93918097)
(1415628885369601312,-0.088140555,0.3307862,0.9392557)
(1415628885434573236,-0.093777925,0.33341917,0.937986)
(1415628885499545159,-0.095661975,0.33756298,0.9364294)
(1415628885564517083,-0.100354575,0.33904347,0.9353993)
(1415628885629885736,-0.10844943,0.34233508,0.9332839)
(1415628885694552484,-0.1007787,0.3532127,0.9300202)
(1415628885759463372,-0.08911924,0.36326975,0.9273437)
(1415628885824435296,0.0823356,-0.36878985,-0.9258495)
(1415628885889407220,0.071193494,-0.37499404,-0.92389655)
(1415628885954440179,0.05985064,-0.37612012,-0.92387086)
(1415628886019747796,0.07837778,-0.36531022,-0.9260349)
(1415628886084353509,0.10577997,-0.35705802,-0.9242984)
(1415628886149294915,0.11250662,-0.35839552,-0.9212742)
(1415628886213595452,0.09007627,-0.36452255,-0.9239029)
(1415628886279238763,0.06914269,-0.36411324,-0.922873)
(1415628886344210687,0.051355887,-0.34757322,-0.9311045)
(1415628886409609857,0.06596041,-0.32347807,-0.93864185)
(1415628886474124017,0.061145797,-0.3136291,-0.9434257)
(1415628886539065423,0.063714415,-0.33432797,-0.93777126)
(1415628886604037347,0.07344783,-0.36288142,-0.9271346)
(1415628886670229974,0.07728231,-0.36257285,-0.9270014)
(1415628886734011712,0.071669,-0.3680909,-0.926192)
(1415628886799319329,0.08842677,-0.38856566,-0.91655064)
(1415628886863223138,0.10407739,-0.40482047,-0.9064303)
(1415628886928866448,0.08830989,-0.40887102,-0.90466696)
(1415628886993838372,0.0736768,-0.39630434,-0.9100966)
(1415628887058779778,0.057936914,-0.37993982,-0.9185684)
(1415628887123751702,0.06958931,-0.37905043,-0.91960764)
(1415628887189089837,0.10368804,-0.3832086,-0.9138992)
(1415628887253665032,0.10793541,-0.37977946,-0.9148021)
(1415628887318789544,0.10631353,-0.37069815,-0.9179149)
