@RELATION stress
@ATTRIBUTE PRESSURE NUMERIC
@ATTRIBUTE SIZE NUMERIC
@ATTRIBUTE MOVEMENT NUMERIC
@ATTRIBUTE DURATION NUMERIC
@ATTRIBUTE TIME_DISTANCE NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.612500011920929,0.3333333432674408,0.3333333333333333,0.09,?,no-stress
0.5583333571751913,0.2888889014720917,1.6666666666666667,0.083,175.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.074,390.0,no-stress
0.5575000166893005,0.2933333456516266,1.0198039027185568,0.058,133.0,no-stress
0.625,0.3333333432674408,0.0,0.057,381.0,no-stress
0.574999988079071,0.2666666805744171,0.0,0.049,125.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.066,1626.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.083,598.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.049,141.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.066,158.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.05,274.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.05,166.0,no-stress
0.5625,0.2666666805744171,0.0,0.033,91.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.058,241.0,no-stress
0.5916666984558105,0.2888889014720917,0.47140452079103173,0.058,896.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.049,191.0,no-stress
0.625,0.3333333432674408,0.0,0.057,282.0,no-stress
0.6041666865348816,0.3333333432674408,0.3333333333333333,0.066,166.0,no-stress
0.625,0.3333333432674408,0.0,0.074,266.0,no-stress
0.5625,0.2666666805744171,0.0,0.016,133.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.074,216.0,no-stress
0.5500000317891439,0.2888889014720917,0.6666666666666666,0.107,730.0,no-stress
0.625,0.3333333432674408,0.0,0.074,266.0,no-stress
0.575000007947286,0.2888889014720917,0.3333333333333333,0.049,182.0,no-stress
0.612500011920929,0.2888889014720917,0.47140452079103173,0.057,274.0,no-stress
0.6500000357627869,0.3333333432674408,0.0,0.091,266.0,no-stress
0.5765625089406967,0.30000001192092896,2.25,0.099,506.0,no-stress
0.625,0.3333333432674408,0.0,0.066,258.0,no-stress
0.5875000357627869,0.2666666805744171,0.0,0.091,249.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.049,1220.0,no-stress
0.5791666706403097,0.2666666805744171,0.47140452079103173,0.066,357.0,no-stress
0.5833333333333334,0.2888889014720917,0.6666666666666666,0.057,207.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.057,224.0,no-stress
0.5625,0.2666666805744171,0.0,0.024,191.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.066,598.0,no-stress
0.512500007947286,0.2888889014720917,0.6666666666666666,0.057,730.0,no-stress
0.625,0.3333333432674408,0.0,0.049,174.0,no-stress
0.575000007947286,0.2888889014720917,0.47140452079103173,0.057,241.0,no-stress
0.625,0.3333333432674408,0.0,0.049,183.0,no-stress
0.6000000238418579,0.3333333432674408,0.0,0.082,755.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.074,589.0,no-stress
0.625,0.3333333432674408,0.0,0.082,241.0,no-stress
0.625,0.3333333432674408,0.0,0.066,241.0,no-stress
0.5625,0.2666666805744171,0.0,0.066,315.0,no-stress
