(0,459411325,367.0,926.0,0.26666668,0.7625,459411325)
(2,459411340,367.0,924.5,0.26666668,0.77500004,459411325)
(1,459411375,367.0,924.5,0.26666668,0.77500004,459411325)
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 5'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(0,459727733,75.0,734.5,0.33333334,0.7375,459727733)
(2,459727747,75.66097,733.83905,0.33333334,0.7625,459727733)
(2,459727813,74.55477,734.0,0.33333334,0.7,459727733)
(2,459727815,74.5,734.0,0.33333334,0.575,459727733)
(1,459727824,74.5,734.0,0.33333334,0.575,459727733)
(CLICK, ICON)
(0,459728933,514.0,884.5,0.26666668,0.7,459728933)
(1,459729034,514.0,884.5,0.26666668,0.7,459728933)
(CLICK, ICON)
(0,459730030,552.0,599.5,0.26666668,0.7625,459730030)
(2,459730046,550.5,602.5,0.26666668,0.77500004,459730030)
(2,459730066,551.0,602.113,0.33333334,0.77500004,459730030)
(2,459730082,551.0,607.90186,0.26666668,0.75,459730030)
(2,459730099,552.2348,627.4198,0.26666668,0.725,459730030)
(2,459730116,553.883,653.81946,0.26666668,0.6875,459730030)
(2,459730132,556.54224,689.0635,0.26666668,0.6625,459730030)
(2,459730149,559.8191,725.01013,0.26666668,0.65000004,459730030)
(2,459730166,563.6253,758.7527,0.26666668,0.625,459730030)
(2,459730182,565.9239,794.51044,0.26666668,0.6,459730030)
(2,459730183,566.0,795.5,0.26666668,0.5625,459730030)
(1,459730192,566.0,795.5,0.26666668,0.5625,459730030)
(0,459731301,238.0,951.0,0.33333334,0.7,459731301)
(2,459731316,238.0,951.75,0.33333334,0.7,459731301)
(1,459731351,238.0,951.75,0.33333334,0.7,459731301)
(CLICK, ICON)
(0,459732795,500.0,938.5,0.26666668,0.6625,459732795)
(2,459732810,499.25,940.0,0.26666668,0.675,459732795)
(1,459732865,499.25,940.0,0.26666668,0.675,459732795)
(CLICK, ICON)
(0,459734004,676.5,409.0,0.26666668,0.6875,459734004)
(2,459734019,676.5,409.74036,0.26666668,0.7,459734004)
(1,459734065,676.5,409.74036,0.26666668,0.7,459734004)
(CLICK, ICON)
(0,459734665,517.5,379.0,0.33333334,0.8125,459734665)
(2,459734680,516.0,381.25,0.33333334,0.83750004,459734665)
(1,459734746,516.0,381.25,0.33333334,0.83750004,459734665)
(CLICK, ICON)
(0,459735366,497.5,642.0,0.26666668,0.7625,459735366)
