/*********************************/
 * Date: Sunday, October 19, 2014 9:33:51 PM UTC *
 * Manufacturer + Model: LGE Nexus 4 *
 * Screen Pixels WxH: 768x1184 *
 * Language: en *
/*********************************/
(1,SURVEY,false,1,1,3,3,3)
(3,SURVEY,false,1,1,4,3,2)
(4,SEARCH,false,1,1,315,30,30,0,0)
(4,SEARCH,false,2,1,315,30,28,2,0)
(4,SEARCH,false,3,1,315,30,29,1,3)
(5,WRITING,false,1,1,39,39,0,11,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives; both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC renewed the series for a third season.,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives; both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC renewed the series for a third season.)
(5,WRITING,false,2,1,42,42,0,12,The Space Needle is an observation tower in Seattle; Washington. Six parachutists have leaped from the tower since its opening; but this activity is only legal with prior consent. Four jumpers were part of various promotions; and the other two were arrested.,The Space Needle is an observation tower in Seattle; Washington. Six parachutists have leaped from the tower since its opening; but this activity is only legal with prior consent. Four jumpers were part of various promotions; and the other two were arrested.)
(5,WRITING,false,3,1,44,44,0,18,The Great Pyramid of Giza is the oldest and largest of the three pyramids in the Giza Necropolis. There are three known chambers inside the Great Pyramid. The lowest chamber is cut into the bedrock upon which the pyramid was built and was unfinished.,The Great Pyramid of Giza is the oldest and largest of the three pyramids in the Giza Necropolis. There are three known chambers inside the Great Pyramid. The lowest chamber is cut into the bedrock upon which the pyramid was built and was unfinished.)
(6,SURVEY,false,1,1,3,3,2)
(7,STRESSOR,true,1,1,5807,7,5800)
(7,STRESSOR,true,1,2,5807,13,5787)
(7,STRESSOR,true,1,3,5807,13,5774)
(7,STRESSOR,true,1,4,5807,7,5763)
(7,STRESSOR,true,2,1,7927,13,7914)
(7,STRESSOR,true,2,2,7927,7,7907)
(7,STRESSOR,true,2,3,7927,7,7900)
(7,STRESSOR,true,2,4,7927,7,7890)
(7,STRESSOR,true,3,1,6779,7,6772)
(7,STRESSOR,true,3,2,6779,13,6759)
(7,STRESSOR,true,3,3,6779,7,6760)
(7,STRESSOR,true,4,1,7877,13,7866)
(7,STRESSOR,true,5,1,9743,7,9774)
(7,STRESSOR,true,6,1,6857,7,6850)
(7,STRESSOR,true,6,2,6857,7,6843)
(7,STRESSOR,true,6,3,6857,13,6830)
(7,STRESSOR,true,6,4,6857,13,6800)
(7,STRESSOR,true,7,1,7159,7,7152)
(7,STRESSOR,true,7,2,7159,13,5464)
(7,STRESSOR,true,8,1,5641,13,7746)
(7,STRESSOR,true,9,1,6373,7,6330)
(7,STRESSOR,true,10,1,5209,13,5198)
(7,STRESSOR,true,11,1,7951,7,7944)
(7,STRESSOR,true,11,2,7951,13,6940)
(7,STRESSOR,true,12,1,8243,7,8260)
(7,STRESSOR,true,13,1,5693,7,7314)
(8,SURVEY,false,1,1,2,4,5)
(9,SEARCH,true,1,1,567,120,24,96,56)
(9,SEARCH,true,2,1,567,120,39,81,48)
(9,SEARCH,true,3,1,567,120,114,6,30)
(10,WRITING,true,1,1,40,35,5,20,Angry Birds is a video game franchise inspired primarily by a sketch of stylized wingless birds; with two billion downloads across all platforms. Angry Birds has been praised for its successful combination of addictive gameplay; comical style; and low price.,Angry Birds is a video game franchise inspired primarily by a sketch of stylized wingless birds; with two billion downloads across all platforms. Angry Birds has been praised for its successfull combintation of addictive gameplay; comical style;)
(10,WRITING,true,2,1,40,38,2,32,Angry Birds is a video game franchise inspired primarily by a sketch of stylized wingless birds; with two billion downloads across all platforms. Angry Birds has been praised for its successful combination of addictive gameplay; comical style; and low price.,Angry Birds is a video game franchise inspired primarily by a sketch of stylized wingless birds; with two billion downloads across all platforms. Angry Birds has been praised for its succeasful combination of addictive gameplay; comical style; and low pric)
(10,WRITING,true,3,1,44,42,2,28,The Great Pyramid of Giza is the oldest and largest of the three pyramids in the Giza Necropolis. There are three known chambers inside the Great Pyramid. The lowest chamber is cut into the bedrock upon which the pyramid was built and was unfinished.,The Great Pyramid of Giza is the oldest and largest of the three pyramids in the Gizq Necropolis. There are three known chambers inside the Great Pyramid. The lowest chamber is cut into the bedrock upon which the pyramid was built and was unf)
(11,SURVEY,false,1,1,2,4,5)
