/*********************************/
 * Date: Monday, October 20, 2014 11:36:55 AM UTC *
 * Manufacturer + Model: LGE Nexus 5 *
 * Screen Pixels WxH: 1080x1776 *
 * Language: en *
/*********************************/
(1,SURVEY,false,1,1,3,3,3)
(3,SURVEY,false,1,1,4,3,2)
(4,SEARCH,false,1,1,315,30,8,22,42)
(4,SEARCH,false,2,1,315,30,6,24,64)
(4,SEARCH,false,3,1,315,30,5,25,53)
(5,WRITING,false,1,1,44,0,44,0,The Great Pyramid of Giza is the oldest and largest of the three pyramids in the Giza Necropolis. There are three known chambers inside the Great Pyramid. The lowest chamber is cut into the bedrock upon which the pyramid was built and was unfinished.,ahsu xuzs iai si sia skauavdi us sixy sksus ks sksbs sksus ssus slsus ksuwvd kxuxbe lsusve kddge lsdv dksus dksidv lsuse dkdusve lz)
(5,WRITING,false,2,1,39,0,39,0,Chicago Fire is an American television drama series that airs on NBC. The show explores the lives; both professional and personal; of the firefighters and paramedics of the Chicago Fire Department. NBC renewed the series for a third season.,jix kzus zkzizv xkxu ksus skdydvr kzysvs kusv xlxux skudvd dkdb dksusvzk hs kxud oqdd kduxvd ks)
(5,WRITING,false,3,1,41,0,41,0,The Walt Disney Company; commonly known as Disney; is an American diversified multinational mass media corporation headquartered at the Walt Disney Studios in Burbank; California. It is the world second largest broadcasting and cable company in terms of revenue; after Comcast.,jxkx xkaiahskau auUwbkud ks skws.;j s ksissos sisiyk isbs skssvf kdvs skshs sisusv ksosne ksudvr )
(6,SURVEY,false,1,1,3,3,2)
(7,STRESSOR,true,1,1,5581,7,0)
(7,STRESSOR,true,2,1,5011,13,0)
(7,STRESSOR,true,3,1,7177,7,0)
(7,STRESSOR,true,4,1,4957,7,0)
(7,STRESSOR,true,5,1,5303,13,0)
(7,STRESSOR,true,6,1,8581,13,0)
(7,STRESSOR,true,7,1,8009,13,0)
(7,STRESSOR,true,8,1,6547,13,6244)
(7,STRESSOR,true,9,1,6451,7,0)
(7,STRESSOR,true,10,1,9739,7,1111)
(7,STRESSOR,true,11,1,6659,7,6652)
(7,STRESSOR,true,11,2,6659,13,6639)
(7,STRESSOR,true,11,3,6659,7,6632)
(7,STRESSOR,true,11,4,6659,7,6625)
(7,STRESSOR,true,11,5,6659,9,6614)
(7,STRESSOR,true,12,1,9829,13,6626)
(7,STRESSOR,true,13,1,8231,13,8218)
(7,STRESSOR,true,13,2,8231,7,8644)
(8,SURVEY,false,1,1,2,4,4)
(9,SEARCH,true,1,1,567,120,9,111,23)
(9,SEARCH,true,2,1,567,120,1,119,16)
(9,SEARCH,true,3,1,567,120,2,118,12)
(10,WRITING,true,1,1,42,0,42,0,The Space Needle is an observation tower in Seattle; Washington. Six parachutists have leaped from the tower since its opening; but this activity is only legal with prior consent. Four jumpers were part of various promotions; and the other two were arrested.,hdusdjs s skaus ksuw lsiwlss sksy akuw ksus ksu kssbs lsuw )
(10,WRITING,true,2,1,40,0,40,0,Angry Birds is a video game franchise inspired primarily by a sketch of stylized wingless birds; with two billion downloads across all platforms. Angry Birds has been praised for its successful combination of addictive gameplay; comical style; and low price.,hs skji ksus ksusbss ksu sks sjsubs sksi zksibsisu )
(10,WRITING,true,3,1,41,0,41,0,The Walt Disney Company; commonly known as Disney; is an American diversified multinational mass media corporation headquartered at the Walt Disney Studios in Burbank; California. It is the world second largest broadcasting and cable company in terms of revenue; after Comcast.,sjus isu sksisxko sksyvw siud dkis sksvs ksosyw )
(11,SURVEY,false,1,1,2,4,5)
