@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
1.0,0.025042018986174037,484.0,551.0,535.8967572650566,0.8784029038112523,0.9725893961253297,511.55533627781153,1218.5417180491936,9.789520263671875,44.210479736328125,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.025653596967458725,628.0,184.0,405.602834048171,3.4130434782608696,2.2043632285226686,457.3842963116706,1190.8777104581225,37.12318420410156,37.12318420410156,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.024183008612857923,148.0,118.0,304.7875932992924,1.2542372881355932,2.5829457059262064,449.4423199786247,869.6037628115221,43.0,43.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.025980394333600998,1360.0,172.0,342.7549316294909,7.906976744186046,1.9927612304040168,463.20511446618343,1213.7221129367863,30.0,34.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.022969189499105726,632.0,207.0,449.85737570027027,3.0531400966183573,2.173224037199373,543.53196066,1178.2000766591377,2.0,36.54005432128906,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.026666668802499773,951.0,139.0,430.248576065087,6.841726618705036,3.0953134968711296,537.857967482935,1174.5191213617638,33.25860595703125,53.25860595703125,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02440087352361944,810.0,138.0,311.7332910336845,5.869565217391305,2.2589368915484385,433.027821676019,1010.0656096204243,15.820388793945312,18.179611206054688,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02505446846286456,399.0,420.0,470.58946001859255,0.95,1.1204510952823632,476.3664367184962,1031.7241308148632,56.0,58.043426513671875,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02483660334514247,945.0,117.0,282.52198632938337,8.076923076923077,2.4147178318750715,453.65172631829375,930.4662546941905,31.0,32.84843444824219,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02392157055437565,598.0,137.0,247.45841741136817,4.364963503649635,1.8062658205209356,497.4439098928073,1101.28391632987,30.0,30.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02333333548158407,191.0,151.0,243.29886245674516,1.2649006622516556,1.6112507447466566,474.2868103646266,908.4001860837496,30.0,30.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02450980618596077,1604.0,137.0,360.98444855805275,11.708029197080291,2.6349229821755675,505.9019612060738,1009.8690952441666,16.0,47.80914306640625,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02549019811505621,832.0,162.0,248.42187888014084,5.135802469135802,1.5334683881490174,543.4662560991626,1245.1491156854295,17.0,29.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.027450982481241226,507.0,139.0,258.2898028404926,3.647482014388489,1.8582000204351985,610.6189102960515,1383.828426320595,38.0,38.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02500000223517418,406.0,173.0,212.097644898256,2.346820809248555,1.225997947388763,487.91055201573863,1134.9474841490617,25.0,27.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.023809525849563733,488.0,325.0,479.63709316905965,1.5015384615384615,1.4758064405201836,515.1983270575465,1122.1770345661992,4.0,30.206436157226562,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02584670450199734,820.0,156.0,435.0652364352898,5.256410256410256,2.7888797207390374,424.9860109104998,1095.6824967605357,48.0,69.83053588867188,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02505446846286456,743.0,127.0,278.56916471017047,5.850393700787402,2.193457989843862,493.1423851665187,1050.3084386078083,52.0,52.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.023921570740640163,427.0,139.0,277.6103282106292,3.0719424460431655,1.9971966058318646,434.6286765422984,989.4175058209919,19.0,25.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02422145545920905,59.0,247.0,501.98885169756795,0.2388663967611336,2.0323435291399514,484.51467172634614,1047.137312818293,6.0,28.1240234375,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.024877453106455505,552.0,227.0,424.0392062386318,2.4317180616740086,1.868014124399259,536.4660919378364,1114.883153674137,66.0,66.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.0240522896250089,372.0,228.0,216.02018001889098,1.631578947368421,0.9474569299074166,611.6038502778193,1313.398306557308,13.0,29.961814880371094,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.026470590382814407,544.0,370.0,593.8116895018771,1.4702702702702704,1.6048964581131815,574.6666618650916,1151.322654474095,85.30180358886719,85.30180740356445,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.026579522838195164,484.0,426.0,557.0616994456084,1.136150234741784,1.3076565714685642,562.6491447418664,1197.615482849142,22.144729614257812,34.03642272949219,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.027042485773563385,595.0,375.0,637.8584666965223,1.5866666666666667,1.7009559111907262,589.7388541728167,1184.5395922996704,59.0,77.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02698658622409168,396.0,607.0,551.9950124312228,0.6523887973640856,0.9093822280580277,556.5767772206701,1126.9260741065414,59.0,61.96537780761719,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02591036619352443,770.0,453.0,749.4625941005157,1.6997792494481236,1.65444281258392,593.9877043414208,1056.4818066846624,20.820037841796875,51.179962158203125,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02540849894285202,774.0,369.0,822.0599007745411,2.097560975609756,2.227804609145098,648.4529442900691,1085.7488812984052,13.0,36.46611785888672,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02621259246217577,769.0,280.0,709.8745098420794,2.7464285714285714,2.535266106578855,557.0695341499528,885.8802892287363,76.0,77.07461547851562,?,?,?,?,?,?,?,?,?,?,?,no-stress
