@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
1.0,0.039901962503790855,241.0,253.0,1353.8078913399936,0.9525691699604744,5.351019333359658,511.34921120689233,1511.259005231952,723.0,723.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.026330534102661268,1442.0,112.0,374.2829243276433,12.875,3.341811824353958,211.55799664040634,1263.5961306489476,60.0,62.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.03104575350880623,256.0,179.0,288.76069689047654,1.4301675977653632,1.6131882507847852,146.26935519856872,1084.690343910478,228.071533203125,228.071533203125,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02639517546273195,226.0,204.0,415.0018983701177,1.107843137254902,2.034323031226067,200.8809511740433,1218.1466872443536,381.0,381.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.027030814306012223,170.0,246.0,323.4959896816618,0.6910569105691057,1.3150243482994382,261.55853050038206,1176.3445929284344,0.0,80.01611328125,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.026274511776864528,1728.0,139.0,418.8493788424688,12.431654676258994,3.0133048837587686,212.9827290878718,1227.6874765888315,5.0,46.123291015625,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02766884718504217,1015.0,113.0,445.4750408699164,8.982300884955752,3.942256998848818,229.6138835707602,1183.9632605935167,138.0,138.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.029738564044237137,526.0,292.0,644.6306164349504,1.8013698630136987,2.207639097379967,329.6657543676814,1065.2889662020011,489.0,489.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.02673797004602172,782.0,188.0,308.7193710114879,4.159574468085107,1.6421243138908932,159.41885299533817,1213.6769316792956,49.0,49.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
1.0,0.025326799601316452,1096.0,175.0,258.27523854712473,6.2628571428571425,1.4758585059835698,167.76732791032725,1248.7457056487033,46.0,46.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.04006820253056029,900.0,374.0,572.4283776330301,2.406417112299465,1.5305571594466045,284.29616622611417,1126.7693518898302,318.0,320.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.02829131856560707,215.0,209.0,501.70154822512563,1.0287081339712918,2.4004858766752424,350.20096347853416,1226.5649120097482,379.0,379.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.025259517352370656,854.0,268.0,498.62558166723846,3.1865671641791047,1.8605432151762629,244.4880406925137,1210.1945645265441,123.0,136.2271728515625,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.02602495744147084,374.0,150.0,214.23126530920874,2.493333333333333,1.4282084353947249,284.1207337482361,1204.317621862166,41.0,41.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.029721364182861226,400.0,311.0,534.9707039022177,1.2861736334405145,1.7201630350553623,268.6744584294463,1156.0333597998658,350.0,350.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.02649450238521506,154.0,864.0,853.1270739094944,0.17824074074074073,0.9874155948026555,194.42953778766068,1196.1179289840998,100.0,196.41259765625,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.0276292355900461,223.0,204.0,329.5689994748746,1.0931372549019607,1.615534311151346,165.35170503110834,1160.6928368996562,78.0,78.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.02723311757047971,1068.0,151.0,379.4183506729271,7.072847682119205,2.5127043090922325,241.0136547584454,1248.4518794222556,152.0,152.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.024901962652802468,1152.0,140.0,291.65975755179676,8.228571428571428,2.083283982512834,218.9065160336234,1229.949972061122,99.0,99.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.02764706090092659,125.0,478.0,193.479647926915,0.2615062761506276,0.4047691379224163,130.97848964843845,1176.017292840119,49.0,49.0,no-stress
?,?,?,?,?,?,?,?,?,?,?,1.0,0.024705884139984848,125.0,310.0,703.7830293695146,0.4032258064516129,2.2702678366758535,346.40744223398866,1195.2666462652383,274.0,274.0,no-stress
