@RELATION stress
@ATTRIBUTE PRESSURE NUMERIC
@ATTRIBUTE SIZE NUMERIC
@ATTRIBUTE MOVEMENT NUMERIC
@ATTRIBUTE DURATION NUMERIC
@ATTRIBUTE TIME_DISTANCE NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.7250000238418579,0.46666669845581055,0.0,0.066,?,no-stress
0.662500003973643,0.35555557409922284,0.47140452079103173,0.05,522.0,no-stress
0.675000011920929,0.40000003576278687,0.0,0.033,589.0,no-stress
0.5375000238418579,0.2666666805744171,0.0,0.084,892.0,no-stress
0.6458333333333334,0.35555557409922284,0.47140452079103173,0.066,412.0,no-stress
0.625,0.3333333432674408,0.0,0.058,337.0,no-stress
0.625,0.3333333432674408,0.0,0.084,926.0,no-stress
0.699999988079071,0.40000003576278687,0.0,0.083,1565.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.075,480.0,no-stress
0.4687500149011612,0.20000001788139343,0.75,0.075,286.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.05,219.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.066,690.0,no-stress
0.628125011920929,0.38333335518836975,0.75,0.075,303.0,no-stress
0.6333333452542623,0.35555557409922284,0.3333333333333333,0.058,152.0,no-stress
0.675000011920929,0.40000003576278687,0.0,0.083,269.0,no-stress
0.5625,0.2666666805744171,0.0,0.058,438.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.042,337.0,no-stress
0.625,0.3333333432674408,0.0,0.042,160.0,no-stress
0.625,0.3333333432674408,0.0,0.084,875.0,no-stress
0.637499988079071,0.3333333432674408,0.0,0.092,631.0,no-stress
0.675000011920929,0.40000003576278687,0.0,0.058,404.0,no-stress
0.6500000357627869,0.3333333432674408,0.0,0.092,329.0,no-stress
0.6562500149011612,0.38333335518836975,1.6007810593582121,0.083,1295.0,no-stress
0.612500011920929,0.3333333432674408,0.0,0.067,455.0,no-stress
0.762499988079071,0.46666669845581055,0.0,0.075,295.0,no-stress
0.47750000953674315,0.24000001549720765,1.4142135623730951,0.092,774.0,no-stress
