@RELATION stress
@ATTRIBUTE VERTICAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE VERTICAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE VERTICAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE VERTICAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY NUMERIC
@ATTRIBUTE VERTICAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_PRESSURE NUMERIC
@ATTRIBUTE HORIZONTAL_AVERAGE_SIZE NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_TIME_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SCROLL_INTERACTION_LENGTH NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_DELTA NUMERIC
@ATTRIBUTE HORIZONTAL_SPEED_SCROLL_INTERACTION NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_CENTER NUMERIC
@ATTRIBUTE HORIZONTAL_MEAN_DISTANCE_TOP_LEFT NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY NUMERIC
@ATTRIBUTE HORIZONTAL_LINEARITY_SUM_EVERY_POINT NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.6030000162124634,0.2666666805744171,476.0,384.0,452.82620628418744,1.2395833333333333,1.1792349121984047,470.17651178802055,1437.679878155268,88.0,88.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.6054687611758709,0.2666666805744171,654.0,250.0,287.2424489272852,2.616,1.1489697957091407,452.47968505826043,1465.5363185541305,56.0,56.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.6261363625526428,0.3333333432674408,259.0,166.0,133.11360029691508,1.5602409638554218,0.8018891584151511,315.85395343920794,1346.5090031880445,11.0,11.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.5816666881243387,0.2666666805744171,601.0,233.0,336.7558841159627,2.5793991416309012,1.4453042236736597,403.79996002530663,1415.9704916973617,9.0,45.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.6046875044703484,0.3083333447575569,2732.0,99.0,310.3742575491513,27.595959595959595,3.1350935105974878,311.24677839086746,1321.058925510522,100.0,100.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.5850000232458115,0.2666666805744171,354.0,300.0,332.187329731463,1.18,1.1072910991048768,430.94013049866584,1375.8976629944727,21.0,67.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.606617659330368,0.3019607961177826,423.0,534.0,273.874751115771,0.7921348314606742,0.5128740657598708,415.3865605063479,1432.4756239899034,3.0,21.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.6116071385996682,0.3333333432674408,663.0,216.0,281.04767509105966,3.0694444444444446,1.301146643940091,396.33788827357137,1427.1891823150086,49.0,49.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.6022727381099354,0.2636363777247342,403.0,709.0,271.31882674237517,0.5684062059238364,0.3826781759412908,466.8829953185794,1497.8307989948285,2.0,28.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
0.5797619280360994,0.2666666805744171,240.0,333.0,259.19825149625075,0.7207207207207207,0.7783731276163686,464.1019195969519,1473.1736346949922,7.0,33.0,?,?,?,?,?,?,?,?,?,?,?,no-stress
