@RELATION stress
@ATTRIBUTE PRESSURE NUMERIC
@ATTRIBUTE SIZE NUMERIC
@ATTRIBUTE MOVEMENT NUMERIC
@ATTRIBUTE DURATION NUMERIC
@ATTRIBUTE TIME_DISTANCE NUMERIC
@ATTRIBUTE class {no-stress, stress}
@data
0.6916666626930237,0.2666666805744171,0.16666666666666666,0.041,?,no-stress
0.6958333253860474,0.3333333432674408,0.7278683983049405,0.062,685.0,no-stress
0.6916666626930237,0.3333333432674408,0.7325236002604166,0.041,893.0,no-stress
0.6916666626930237,0.2666666805744171,0.7905694150420949,0.062,965.0,no-stress
0.7041666706403097,0.2666666805744171,0.56341552734375,0.051,1484.0,no-stress
0.6791666746139526,0.2666666805744171,0.24127197265625,0.03,727.0,no-stress
0.675000011920929,0.2666666805744171,1.6770509831248424,0.061,363.0,no-stress
0.675000011920929,0.3333333432674408,0.42431640625,0.03,156.0,no-stress
0.6666666865348816,0.2666666805744171,0.7905694150420949,0.062,623.0,no-stress
0.6833333373069763,0.2666666805744171,1.346291201783626,0.04,778.0,no-stress
0.7083333532015482,0.2666666805744171,0.75,0.051,727.0,no-stress
0.6958333253860474,0.3333333432674408,0.33813865849120467,0.062,571.0,no-stress
0.6875,0.3333333432674408,0.0,0.051,384.0,no-stress
0.7125000357627869,0.3333333432674408,0.0,0.051,425.0,no-stress
0.7083333532015482,0.3333333432674408,1.0307764064044151,0.041,333.0,no-stress
0.7041666706403097,0.3333333432674408,0.362884521484375,0.041,726.0,no-stress
0.6406250149011612,0.3333333432674408,0.1767766952966369,0.062,426.0,no-stress
0.6916666626930237,0.3333333432674408,0.75,0.051,176.0,no-stress
0.7083333532015482,0.2666666805744171,0.5,0.041,706.0,no-stress
0.699999988079071,0.2666666805744171,1.5,0.051,1017.0,no-stress
0.7125000357627869,0.2666666805744171,0.0,0.051,1256.0,no-stress
0.699999988079071,0.2666666805744171,0.8113810221354166,0.062,426.0,no-stress
0.6916666626930237,0.2666666805744171,0.25,0.052,384.0,no-stress
0.6833333373069763,0.3333333432674408,0.35156810544101663,0.031,166.0,no-stress
0.6291666626930237,0.20000001788139343,0.5,0.062,1090.0,no-stress
0.6416666706403097,0.20000001788139343,0.5590169943749475,0.062,218.0,no-stress
0.6625000238418579,0.20000001788139343,0.5,0.062,197.0,no-stress
0.6625000238418579,0.20000001788139343,0.5590169943749475,0.072,301.0,no-stress
0.6625000238418579,0.2666666805744171,0.21999104817708334,0.051,519.0,no-stress
0.699999988079071,0.2666666805744171,0.6934692451722833,0.061,944.0,no-stress
0.6916666626930237,0.3333333432674408,1.118033988749895,0.042,987.0,no-stress
0.6916666626930237,0.2666666805744171,0.25,0.041,415.0,no-stress
0.6791666746139526,0.2666666805744171,0.9013878188659974,0.041,352.0,no-stress
0.6916666626930237,0.3333333432674408,0.75,0.031,177.0,no-stress
0.6708333492279053,0.3333333432674408,0.16666666666666666,0.03,228.0,no-stress
0.7041666706403097,0.3333333432674408,1.5206906325745548,0.061,2470.0,no-stress
0.6833333373069763,0.2666666805744171,0.7905694150420949,0.051,561.0,no-stress
0.675000011920929,0.2666666805744171,0.0,0.031,343.0,no-stress
0.699999988079071,0.2666666805744171,0.25,0.051,477.0,no-stress
0.6916666626930237,0.3333333432674408,0.25,0.041,457.0,no-stress
0.6833333373069763,0.3333333432674408,0.7905694150420949,0.041,394.0,no-stress
0.7125000357627869,0.3333333432674408,0.9939982096354166,0.061,695.0,no-stress
0.6958333253860474,0.2666666805744171,1.0,0.051,415.0,no-stress
0.6916666626930237,0.3333333432674408,0.5,0.052,437.0,no-stress
0.6625000238418579,0.2888889014720917,0.25,0.031,228.0,no-stress
0.699999988079071,0.2666666805744171,1.0307764064044151,0.071,3331.0,no-stress
0.7041666706403097,0.2666666805744171,0.8832133756741825,0.051,789.0,no-stress
0.699999988079071,0.2666666805744171,0.5,0.072,509.0,no-stress
0.699999988079071,0.2666666805744171,0.5,0.051,280.0,no-stress
0.628125011920929,0.30000001192092896,0.3535533905932738,0.082,404.0,no-stress
0.6916666626930237,0.2666666805744171,0.3333333333333333,0.03,156.0,no-stress
0.7125000357627869,0.3333333432674408,0.5028228759765625,0.062,1682.0,no-stress
0.699999988079071,0.3333333432674408,0.0,0.052,384.0,no-stress
0.6875,0.3333333432674408,0.5590169943749475,0.052,384.0,no-stress
0.6458333333333334,0.3333333432674408,0.16666666666666666,0.02,311.0,no-stress
0.7041666706403097,0.2666666805744171,0.25,0.023,3404.0,no-stress
0.6833333373069763,0.2666666805744171,1.6007810593582121,0.092,1411.0,no-stress
0.699999988079071,0.2666666805744171,0.0,0.041,530.0,no-stress
0.7083333532015482,0.3333333432674408,0.75,0.051,176.0,no-stress
0.6916666626930237,0.2666666805744171,0.5590169943749475,0.062,426.0,no-stress
0.6916666626930237,0.3333333432674408,0.7985941569010416,0.052,436.0,no-stress
0.699999988079071,0.2666666805744171,0.25,0.062,332.0,no-stress
0.699999988079071,0.2666666805744171,0.0,0.041,311.0,no-stress
0.6875,0.3333333432674408,0.25,0.051,654.0,no-stress
0.6875,0.2666666805744171,0.0,0.041,384.0,no-stress
0.6708333492279053,0.2666666805744171,0.23570226039551587,0.031,187.0,no-stress
0.699999988079071,0.2666666805744171,0.5,0.041,1837.0,no-stress
0.6875,0.2666666805744171,0.0,0.041,436.0,no-stress
0.6625000238418579,0.3333333432674408,0.0,0.03,269.0,no-stress
0.6833333373069763,0.2666666805744171,0.25,0.03,363.0,no-stress
0.6833333373069763,0.2666666805744171,0.37267799624996495,0.031,831.0,no-stress
0.6708333492279053,0.2666666805744171,0.16666666666666666,0.031,467.0,no-stress
0.675000011920929,0.2666666805744171,0.25,0.03,321.0,no-stress
0.6833333373069763,0.2666666805744171,0.5222587154479489,0.062,240.0,no-stress
0.675000011920929,0.2666666805744171,0.5,0.051,238.0,no-stress
0.675000011920929,0.3333333432674408,0.0,0.031,436.0,no-stress
0.6875,0.3333333432674408,0.4963277180989583,0.03,394.0,no-stress
0.637499988079071,0.20000001788139343,0.0,0.031,955.0,no-stress
0.6500000357627869,0.2666666805744171,0.0,0.031,187.0,no-stress
0.6708333492279053,0.2666666805744171,0.25,0.041,176.0,no-stress
0.675000011920929,0.2666666805744171,0.0,0.052,177.0,no-stress
0.6625000238418579,0.2666666805744171,0.0,0.041,155.0,no-stress
0.6500000357627869,0.2666666805744171,0.18806966145833334,0.052,177.0,no-stress
0.6625000238418579,0.3333333432674408,0.40130615234375,0.073,187.0,no-stress
0.6958333253860474,0.2666666805744171,0.25,0.072,487.0,no-stress
0.7041666706403097,0.2666666805744171,1.0307764064044151,0.041,436.0,no-stress
0.6791666746139526,0.2666666805744171,0.5590169943749475,0.03,498.0,no-stress
0.6791666746139526,0.2666666805744171,0.35355339059327373,0.041,322.0,no-stress
0.6916666626930237,0.2666666805744171,0.25,0.051,249.0,no-stress
0.6833333373069763,0.3333333432674408,1.834037133612316,0.051,270.0,no-stress
0.6916666626930237,0.3333333432674408,0.5590169943749475,0.051,394.0,no-stress
0.6958333253860474,0.2666666805744171,0.75,0.041,218.0,no-stress
0.6958333253860474,0.2666666805744171,0.7905694150420949,0.041,644.0,no-stress
0.6958333253860474,0.2666666805744171,1.09942626953125,0.072,1536.0,no-stress
0.6958333253860474,0.2666666805744171,0.9013878188659974,0.041,373.0,no-stress
0.625,0.23333334922790527,0.49231719970703125,0.072,509.0,no-stress
0.699999988079071,0.3333333432674408,0.0,0.041,488.0,no-stress
0.699999988079071,0.2666666805744171,0.3648935953776042,0.072,550.0,no-stress
