** PROTOCOL: SURVEY,false - RELAX,false - SURVEY,false - SEARCH,false - WRITE,false - SURVEY,false - STRESSOR,false - SEARCH,true - WRITE,true - SURVEY,false -  **
************************************
Exercise 1: SURVEY(false) 
************************************
Exercise 2: RELAX(false) DURATION: 3'
************************************
Exercise 3: SURVEY(false) 
************************************
Exercise 4: SEARCH(false) DURATION: x3
************ REPETITION 1 ************
(1415630299619901142,0.0,0.0,0.0)
(1415630299684720478,-0.010265973,0.020251803,0.9458453)
(1415630299749051533,-0.009801092,0.020407263,0.9448996)
(1415630299814145527,-0.010459228,0.020212298,0.94762915)
(1415630299879392109,-0.009461994,0.01673044,0.9489736)
(1415630299943753682,-0.010106849,0.01837077,0.9500981)
(1415630300008389912,-0.011227218,0.0201062,0.9503431)
(1415630300073117695,-0.011354792,0.019914791,0.9515472)
(1415630300137906514,-0.01148307,0.019953582,0.9529033)
(1415630300202573262,-0.011784139,0.020456979,0.9515981)
(1415630300267728291,-0.011754644,0.020711578,0.9500844)
(1415630300332089863,-0.011411005,0.020682123,0.94865865)
(1415630300396817646,-0.011509128,0.020505015,0.94923)
(1415630300461575947,-0.011571329,0.0209149,0.9491383)
(1415630300526303730,-0.011281201,0.021415716,0.9471932)
(1415630300591153584,-0.010829372,0.02104168,0.9464956)
(1415630300655759297,-0.010964925,0.02105151,0.94850844)
(1415630300720578633,-0.011415885,0.021508863,0.9521707)
(1415630300785336933,-0.0115921525,0.02175813,0.9524346)
(1415630300849637471,-0.011668316,0.021379888,0.9537462)
(1415630300914823017,-0.011590065,0.021520142,0.95504975)
(1415630300979581318,-0.012038953,0.021569677,0.95571244)
(1415630301044797383,-0.011641423,0.021518921,0.95483977)
(1415630301109067402,-0.011883772,0.021237783,0.9550738)
(1415630301173825703,-0.011846294,0.02169623,0.9538674)
(1415630301238584004,-0.011985434,0.021873955,0.9537189)
(1415630301303342305,-0.01147099,0.021973606,0.9507465)
(1415630301368070088,-0.0110639725,0.021764083,0.9493821)
(1415630301433225117,-0.010714735,0.022196399,0.94848275)
(1415630301497647725,-0.010880633,0.022462854,0.9494463)
(1415630301561856709,-0.011081977,0.02234654,0.9503921)
(1415630301627072773,-0.011370271,0.02230257,0.95308006)
(1415630301691800557,-0.011528651,0.022705415,0.95324147)
(1415630301756558857,-0.01215452,0.023599148,0.95307666)
(1415630301821835957,-0.012611714,0.024124954,0.9525355)
(1415630301886075459,-0.012641858,0.024423353,0.95170075)
(1415630301950864277,-0.012766437,0.024526114,0.9526767)
(1415630302015561543,-0.013468765,0.025306208,0.95509416)
(1415630302080319844,-0.013674602,0.025612876,0.955456)
(1415630302145047627,-0.013850286,0.0259453,0.9549956)
(1415630302210172139,-0.0137217585,0.02611417,0.9535377)
(1415630302274533711,-0.013839663,0.026252896,0.9543014)
(1415630302339292012,-0.013940944,0.02646509,0.95511234)
(1415630302404019795,-0.01397718,0.026633661,0.95508724)
(1415630302468289814,-0.014023534,0.02672293,0.955115)
(1415630302533505879,-0.014081014,0.02689256,0.95478666)
(1415630302598630391,-0.013937708,0.027240291,0.9517556)
(1415630302662961445,-0.014207198,0.026885567,0.95414966)
(1415630302727689228,-0.014200615,0.026081594,0.9553439)
(1415630302792447529,-0.013813329,0.024866378,0.9552065)
(1415630302857266865,-0.013311668,0.024341093,0.95491546)
(1415630302921933613,-0.013214401,0.024391644,0.9548364)
(1415630302987058125,-0.01308989,0.02412232,0.9546796)
(1415630303051419697,-0.012449433,0.023529861,0.9533)
(1415630303116208516,-0.012790565,0.02291759,0.95424557)
(1415630303180875264,-0.012517004,0.023016019,0.9530723)
(1415630303245603047,-0.012697337,0.022776928,0.9546713)
(1415630303310452900,-0.012650612,0.022694206,0.95524114)
(1415630303375028096,-0.012363211,0.022710549,0.95464057)
(1415630303439816914,-0.012846466,0.022415368,0.956616)
************ REPETITION 2 ************
(1415630303504575215,-0.012556432,0.022156948,0.9554806)
(1415630303568845234,-0.012422324,0.021276847,0.9568768)
(1415630303634030781,-0.0121394005,0.020555781,0.9574256)
(1415630303698789082,-0.011749621,0.021104371,0.95526856)
(1415630303763974629,-0.012168593,0.02129883,0.9551564)
(1415630303828244648,-0.011877241,0.021197274,0.9534864)
(1415630303893033467,-0.011864779,0.021232354,0.9517746)
(1415630303957730732,-0.011736028,0.02156999,0.95248026)
(1415630304022489033,-0.011957331,0.021583738,0.95304716)
(1415630304087247334,-0.011444209,0.02165695,0.95272654)
(1415630304152341328,-0.0115773985,0.021581378,0.95240486)
(1415630304216763935,-0.011258259,0.02140707,0.95210993)
(1415630304280972920,-0.011083305,0.021505442,0.95098025)
(1415630304346158467,-0.011385459,0.021337448,0.9520352)
(1415630304410916767,-0.011729863,0.020946568,0.95340514)
(1415630304475644551,-0.011263309,0.020851064,0.9518128)
(1415630304540769062,-0.01128276,0.020659983,0.95198846)
(1415630304605130635,-0.010522212,0.020572871,0.9504282)
(1415630304669949971,-0.010949341,0.020498602,0.95139396)
